en,pt-BR
Infernal Conflict,Conflito Infernal
Hostile to everyone.,Hostil a todos.
Dismiss Gaseous Form,Dispensar Forma Gasosa
Dismiss your gaseous shape and turn back into your original form.,Desfaça sua forma gasosa e retorne à sua forma original.
Dismiss Tenser's Transformation,Dispensar a Transformação de Tenser
Dismiss Tenser's Transformation and turn back into your original form.,Dispense a Transformação de Tenser e volte à sua forma original.
Summon a Fey creature.,Invocar uma criatura Fey.
Conjure Fey,Conjurar Fey
"Summon a Dusk Hag. It can cast <LSTag Type=""Spell"" Tooltip=""Target_Dream_DuskHag"">Dream</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Sleep_DuskHag"">Sleep</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_HypnoticPattern_DuskHag"">Hypnotic Pattern</LSTag>, and <LSTag Type=""Spell"" Tooltip=""Target_NightmareTouch_DuskHag"">Nightmare Touch</LSTag>. It has <LSTag Type=""Passive"" Tooltip=""MagicResistance"">Magic Resistance</LSTag>.","Convoque uma Dama da Penumbra. Ela pode lançar <LSTag Type=""Spell"" Tooltip=""Target_Dream_DuskHag"">Sonho</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Sleep_DuskHag"">Sono</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_HypnoticPattern_DuskHag"">Padrão Hipnótico</LSTag>, e <LSTag Type=""Spell"" Tooltip=""Target_NightmareTouch_DuskHag"">Toque do Pesadelo</LSTag>. Ela tem <LSTag Type=""Passive"" Tooltip=""MagicResistance"">Resistência Mágica</LSTag>."
Conjure Fey: Dusk Hag,Conjurar Fey: Bruxa do Crepúsculo
Sleep,Sono
Put creatures into a magical slumber. Select targets up to a combined [1].,Coloque criaturas em um sono mágico. Selecione alvos com um total combinado de até [1].
Dream,Sonho
Lash out at the target's mind and place them in a magical slumber.,Ataque a mente do alvo e coloque-o em um sono mágico.
Hypnotic Pattern,Padrão Hipnótico
"<LSTag Type=""Status"" Tooltip=""HYPNOTIC_PATTERN"">Hypnotise</LSTag> creatures that can see the pattern. They cannot attack you. They cannot move or act.","<LSTag Type=""Status"" Tooltip=""HYPNOTIC_PATTERN"">Hipnotizar</LSTag> criaturas que podem ver o padrão. Elas não podem te atacar. Elas não podem se mover ou agir."
"This spell can be cast while you are <LSTag Type=""Status"" Tooltip=""SILENCED"">Silenced</LSTag>.","Este feitiço pode ser lançado enquanto você está <LSTag Type=""Status"" Tooltip=""SILENCED"">Silenciado</LSTag>."
Nightmare Touch,Toque do Pesadelo
Instill an enemy with nightmares. Unconscious targets take an additional [1].,Imponha pesadelos a um inimigo. Alvos inconscientes sofrem [1] adicional.
Dusk Hag,Bruxa do Crepúsculo
Multiattack,Ataque Múltiplo
Instill an enemy with multiple nightmares. Unconscious targets take an additional [1].,Instile um inimigo com múltiplos pesadelos. Alvos inconscientes sofrem [1] adicional.
Open Wounds,Feridas Abertas
"Rend a creature's flesh and make them <LSTag Type=""Status"" Tooltip=""BLEEDING"">Bleed</LSTag>.","Rasgue a carne de uma criatura e faça-a <LSTag Type=""Status"" Tooltip=""BLEEDING"">Sangrar</LSTag>."
Ironbound Pursuit,Perseguição Aço Inflexível
"Launch a flying kick that pushes the target back [1] and knocks it <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>.","Lance um chute voador que empurra o alvo para trás [1] e o derruba <LSTag Type=""Status"" Tooltip=""PRONE"">Derrubado</LSTag>."
Greater Redcap,Redcap Maior
"Summon a Greater Redcap. It can cast <LSTag Type=""Spell"" Tooltip=""Target_OpenWounds_Redcap_Greater"">Open Wounds</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_BloodCap_Redcap_Greater"">Blood Cap</LSTag>, and <LSTag Type=""Spell"" Tooltip=""Target_IronboundPursuit_RedCap_Greater"">Ironbound Pursuit</LSTag>. It has <LSTag Type=""Passive"" Tooltip=""BloodThirsty_Redcap"">Steeped in Slaughter</LSTag>.","Convoque um Redcap Maior. Ele pode lançar <LSTag Type=""Spell"" Tooltip=""Target_OpenWounds_Redcap_Greater"">Feridas Abertas</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_BloodCap_Redcap_Greater"">Coroa de Sangue</LSTag> e <LSTag Type=""Spell"" Tooltip=""Target_IronboundPursuit_RedCap_Greater"">Perseguição Irrestrita</LSTag>. Ele possui <LSTag Type=""Passive"" Tooltip=""BloodThirsty_Redcap"">Imerso em Massacre</LSTag>."
Conjure Fey: Greater Redcap,Conjurar Fey: Redcap Maior
Blood Cap,Cogumelo Sangrento
"Gain a +[1] bonus to <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and deal an additional [2].<br><br>Regains [3] if it lands a killing blow.","Ganhe um bônus de +[1] em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e cause um adicional de [2].<br><br>Recupera [3] se causar um golpe fatal."
Blood Cap,Cogumelo Sangrento
"<LSTag Type=""Status"" Tooltip=""BLOODCAP_REDCAP_GREATER"">Empowers</LSTag> the Redcap by bathing its cap in the blood of a <LSTag Type=""Status"" Tooltip=""BLEEDING"">Bleeding</LSTag> target.","<LSTag Type=""Status"" Tooltip=""BLOODCAP_REDCAP_GREATER"">Empodera</LSTag> o Redcap ao banhar sua tampa no sangue de um <LSTag Type=""Status"" Tooltip=""BLEEDING"">Sangrando</LSTag> alvo."
Blood Cap,Cogumelo Sangrento
Ironbound Pursuit,Perseguição Aço Inflexível
"Launch a flying kick that pushes the target back [1] and knocks it <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>.","Lance um chute voador que empurra o alvo para trás [1] e o derruba <LSTag Type=""Status"" Tooltip=""PRONE"">Derrubado</LSTag>."
Bloodlust,Sede de Sangue
Illusory Weapon,Arma Ilusória
"Turn an ally's weapon into an <LSTag Type=""Status"" Tooltip=""ILLUSORY_WEAPON_BUFF"">Illusory Weapon</LSTag>.","Transforme a arma de um aliado em uma <LSTag Type=""Status"" Tooltip=""ILLUSORY_WEAPON_BUFF"">Arma Ilusória</LSTag>."
"Illusion School Wizards gain a <LSTag Type=""Status"" Tooltip=""ILLUSORY_WEAPON_BONUS"">Bonus Effect</LSTag> when casting this spell.<br><br>You can remain hidden while casting this spell.<br><br>This spell can be cast while you are <LSTag Type=""Status"" Tooltip=""SILENCED"">Silenced</LSTag>.","Os magos da Escola de Ilusão ganham um <LSTag Type=""Status"" Tooltip=""ILLUSORY_WEAPON_BONUS"">Efeito Bônus</LSTag> ao lançar este feitiço.<br><br>Você pode permanecer escondido enquanto lança este feitiço.<br><br>Este feitiço pode ser lançado enquanto você está <LSTag Type=""Status"" Tooltip=""SILENCED"">Silenciado</LSTag>."
Illusory Weapon,Arma Ilusória
"This weapon cannot be disarmed.<br><br>While Illusory, provides <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and reduces the roll needed for a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> by 1.<br><br>On a missed <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>, the weapon turns visible and loses its attack bonuses.","Esta arma não pode ser desarmada.<br><br>Enquanto Ilusória, fornece <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e reduz o valor necessário para um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> em 1.<br><br>Em uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> perdida, a arma se torna visível e perde seus bônus de ataque."
Illusory Weapon,Arma Ilusória
"This weapon is <LSTag Type=""Status"" Tooltip=""ILLUSORY_WEAPON_BUFF"">Illusory</LSTag> while equipped. It loses this property for 1 round on a missed <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Esta arma é <LSTag Type=""Status"" Tooltip=""ILLUSORY_WEAPON_BUFF"">Ilusória</LSTag> enquanto equipada. Ela perde essa propriedade por 1 rodada em uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> perdida."
Illusory Weapon,Arma Ilusória
"Affected entity can't be disarmed. It has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>. It scores a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> when rolling a [1].","A entidade afetada não pode ser desarmada. Ela tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>. Ela acerta um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> ao rolar um [1]."
Illusion Sundered,Ilusão Desfeita
"Until the start of next turn, your weapon is no longer <LSTag Type=""Status"" Tooltip=""ILLUSORY_WEAPON_BUFF"">Illusory</LSTag>.","Até o início do próximo turno, sua arma não é mais <LSTag Type=""Status"" Tooltip=""ILLUSORY_WEAPON_BUFF"">Ilusória</LSTag>."
"Affected entity has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and reduce the roll needed for a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> by 1.","A entidade afetada tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e reduz em 1 a rolagem necessária para um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>."
"Affected entity cannot be disarmed, has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>, and reduces the roll needed for a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> by 1.","A entidade afetada não pode ser desarmada, tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>, e reduz a rolagem necessária para um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> em 1."
"This weapon cannot be disarmed, provides <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>, and reduces the roll needed for a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> by 1.","Esta arma não pode ser desarmada, fornece <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e reduz a rolagem necessária para um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> em 1."
"This weapon cannot be disarmed.<br><br>While Illusory, provides <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and reduces the roll needed for a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> by 1.<br><br>On a missed <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>, the weapon turns visible and loses its bonuses.","Esta arma não pode ser desarmada.<br><br>Enquanto Ilusória, fornece <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e reduz a rolagem necessária para um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> em 1.<br><br>Em uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> perdida, a arma se torna visível e perde seus bônus."
Illusory Weapon: Illusion School,Arma Ilusória: Escola de Ilusão
"While Illusory, deals a bonus [1].","Enquanto Ilusório, causa um bônus de [1]."
Illusory Weapon,Arma Ilusória
"This weapon is <LSTag Type=""Status"" Tooltip=""ILLUSORY_WEAPON_BUFF"">Illusory</LSTag> while equipped. It loses this property for 1 round on a missed <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Esta arma é <LSTag Type=""Status"" Tooltip=""ILLUSORY_WEAPON_BUFF"">Ilusória</LSTag> enquanto equipada. Ela perde essa propriedade por 1 rodada em uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> perdida."
Illusory Weapon,Arma Ilusória
"This weapon cannot be disarmed.<br><br>While Illusory, provides <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and reduces the roll needed for a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> by 1.<br><br>On a missed <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>, the weapon turns visible and loses its attack bonuses.","Esta arma não pode ser desarmada.<br><br>Enquanto Ilusória, fornece <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e reduz o valor necessário para um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> em 1.<br><br>Em uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> perdida, a arma se torna visível e perde seus bônus de ataque."
Fireworks,Fogos de Artifício
Fireworks,Fogos de Artifício
Fireworks,Fogos de Artifício
Fireworks,Fogos de Artifício
Force Weapon,Arma de Força
"Infuse a weapon with arcane force. The weapon becomes magical, receiving a +[1] bonus to <LSTag Tooltip=""AttackRoll"">Attack</LSTag> and Damage Rolls and deals a bonus [2].","Infunda uma arma com força arcana. A arma se torna mágica, recebendo um bônus de +[1] em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e Rolagens de Dano e causa um bônus de [2]."
Force Weapon,Arma de Força
"Weapon has become magical, receiving a +[1] bonus to <LSTag Tooltip=""AttackRoll"">Attack</LSTag> and Damage Rolls and deals a bonus [2].","A arma se tornou mágica, recebendo um bônus de +[1] em <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> e Rolagens de Dano e causa um bônus de [2]."
Blind Faith,Fé Cega
"In an act of reverence to your god, you willingly <LSTag Type=""Status"" Tooltip=""BLINDED"">Blind</LSTag> yourself. In exchange, you receive a holy blessing that empowers your weapon attacks to deal an additional [1] and heal allies within [3] for [2].","Em um ato de reverência ao seu deus, você se <LSTag Type=""Status"" Tooltip=""BLINDED"">Cega</LSTag> voluntariamente. Em troca, você recebe uma bênção sagrada que potencializa seus ataques com armas para causar [1] adicionais e cura aliados dentro de [3] em [2]."
Blind Faith,Fé Cega
"Has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>. Range of attacks and spells reduced to [4]. <br><br>Attack Rolls against Blinded creatures have <LSTag Tooltip=""Advantage"">Advantage</LSTag>.<br><br>Weapon attacks deal an additional [1] and heal allies within [3] for [2].","Tem <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>. Alcance de ataques e feitiços reduzido para [4]. <br><br>Rolagens de Ataque contra criaturas Cegas têm <LSTag Tooltip=""Advantage"">Vantagem</LSTag>.<br><br>Ataques com armas causam [1] adicional e curam aliados dentro de [3] por [2]."
Divine Strike: Radiant (Ranged),Golpe Divino: Radiante (À Distância)
Deal an additional [1].,Causa [1] adicional.
Divine Strike: Radiant (Ranged),Golpe Divino: Radiante (À Distância)
Deal an additional [1].,Causa [1] adicional.
Blind Faith,Fé Cega
Heal allies within [3] for [2].,Cure aliados dentro de [3] por [2].
Blind Faith,Fé Cega
Green Flame Blade,Lâmina de Chama Verde
Green-Flame Blade (Once),Lâmina de Chama Verde (Uma Vez)
Can only use Green-Flame Blade once per action.,Só pode usar a Lâmina de Chama Verde uma vez por ação.
Booming Blade (Once),Lâmina Retumbante (Uma Vez)
Can only use Booming Blade once per action.,Só pode usar Lâmina Retumbante uma vez por ação.
%%% Empty,"Desculpe, não há texto para traduzir. Por favor, forneça o conteúdo que você gostaria que eu traduzisse."
"This reaction will trigger on a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>.<br><br>Cannot be stacked with Green-Flame Blade.","Essa reação será ativada em um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>.<br><br>Não pode ser acumulada com Lâmina de Chama Verde."
"This reaction will trigger on a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>.<br><br>Cannot be stacked with Booming Blade.","Esta reação será ativada em um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>.<br><br>Não pode ser acumulada com Lâmina Retumbante."
Attack Cantrip (Once),Cantrip de Ataque (Uma Vez)
Can only cast Booming Blade or Green-Flame Blade once per action.,Só pode lançar Lâmina Trovejante ou Lâmina de Chama Verde uma vez por ação.
"Blade cantrips do not stack with <LSTag Type=""Status"" Tooltip=""EXTRA_ATTACK"">Extra Attack</LSTag>.<br><br>This spell can be cast while you are <LSTag Type=""Status"" Tooltip=""SILENCED"">Silenced</LSTag>.<br><br>The bonus on hit damage starts at 0 and increases by [1] every 5 levels.","Os truques de lâmina não se acumulam com <LSTag Type=""Status"" Tooltip=""EXTRA_ATTACK"">Ataque Extra</LSTag>.<br><br>Este feitiço pode ser lançado enquanto você está <LSTag Type=""Status"" Tooltip=""SILENCED"">Silenciado</LSTag>.<br><br>O bônus de dano ao acertar começa em 0 e aumenta em [1] a cada 5 níveis."
Chaos Bolt,Raio do Caos
Hurl a chaotic bolt of energy infused with a random damage type.<br><br>Thunder deals [1] while all other types have a bonus effect and deal [2].,Lance um projétil caótico de energia infundido com um tipo de dano aleatório.<br><br>Relâmpago causa [1] enquanto todos os outros tipos têm um efeito bônus e causam [2].
There is a 12.5% chance to cast another Chaos Bolt for free. ,"Há uma chance de 12,5% de lançar outro Caos de Forma gratuitamente."
Chaos Bolt: Acid,Raio do Caos: Ácido
"Hurl a chaotic bolt of caustic energy. Creates an <LSTag Type=""Status"" Tooltip=""ACID"">Acid</LSTag> surface on impact. ","Lance um projétil caótico de energia cáustica. Cria uma superfície de <LSTag Type=""Status"" Tooltip=""ACID"">Ácido</LSTag> ao impactar."
Chaos Bolt: Acid,Raio do Caos: Ácido
Chaos Bolt: Cold,Raio do Caos: Frio
"Hurl a chaotic bolt of freezing energy. Creates a frosty surface to knock creatures <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>. ","Lance um projétil caótico de energia congelante. Cria uma superfície gelada para derrubar criaturas <LSTag Type=""Status"" Tooltip=""PRONE"">Derrubadas</LSTag>."
Chaos Bolt: Fire,Raio Caótico: Fogo
"Hurl a chaotic bolt of fiery energy. Creates a <LSTag Type=""Status"" Tooltip=""BURNING"">Burning</LSTag> surface on impact. ","Lance um projétil caótico de energia flamejante. Cria uma superfície <LSTag Type=""Status"" Tooltip=""BURNING"">Queimando</LSTag> ao impactar."
Chaos Bolt: Force,Raio Caótico: Força
Hurl a chaotic bolt of forceful energy. Possibly pushes the target back [1].,Lance um projétil caótico de energia poderosa. Possivelmente empurra o alvo para trás [1].
Chaos Bolt: Cold,Raio do Caos: Frio
Chaos Bolt: Fire,Raio Caótico: Fogo
Chaos Bolt: Force,Raio Caótico: Força
Chaos Bolt: Lightning,Raio Caótico: Relâmpago
Chaos Bolt: Lightning,Raio Caótico: Relâmpago
Chaos Bolt: Poison,Raio do Caos: Veneno
Hurl a chaotic bolt of lightning energy. Creates an electrified surface on impact.,Lance um projétil caótico de energia elétrica. Cria uma superfície eletrificada ao impactar.
Chaos Bolt: Poison,Raio do Caos: Veneno
"Hurl a chaotic bolt of poisonous energy. Creates a bubbling surface to <LSTag Type=""Status"" Tooltip=""POISONED"">Poison</LSTag> creatures. ","Lance um raio caótico de energia venenosa. Cria uma superfície borbulhante para <LSTag Type=""Status"" Tooltip=""POISONED"">Venenar</LSTag> criaturas."
Chaos Bolt: Psychic,Raio do Caos: Psíquico
"Hurl a chaotic bolt of psychic energy. Possibly causes them to go <LSTag Type=""Status"" Tooltip=""MADNESS"">Mad</LSTag>.","Lance um projétil caótico de energia psíquica. Possivelmente os faz ficar <LSTag Type=""Status"" Tooltip=""MADNESS"">Loucos</LSTag>."
Chaos Bolt: Psychic,Raio do Caos: Psíquico
Chaos Bolt: Thunder,Raio Caótico: Trovão
Chaos Bolt: Thunder,Raio Caótico: Trovão
Hurl a chaotic bolt of thunderous energy.,Lance um projétil caótico de energia trovejante.
Recast Chaos Bolt,Relançar Raio do Caos
Recast Chaos Bolt,Relançar Raio do Caos
Can cast Chaos Bolt for free.,Pode lançar Caos de Raiva gratuitamente.
Recast Chaos Bolt,Relançar Raio do Caos
Recast Chaos Bolt,Relançar Raio do Caos
Recast Chaos Bolt,Relançar Raio do Caos
Recast Chaos Bolt,Relançar Raio do Caos
Recast Chaos Bolt,Relançar Raio do Caos
Summon Construct,Invocar Construto
"Call forth the spirit of a <LSTag Type=""Spell"" Tooltip=""Target_SummonConstruct_Clay"">Clay</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_SummonConstruct_Metal"">Metal</LSTag>, or <LSTag Type=""Spell"" Tooltip=""Target_SummonConstruct_Stone"">Stone</LSTag> construct.","Chame o espírito de um <LSTag Type=""Spell"" Tooltip=""Target_SummonConstruct_Clay"">Argila</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_SummonConstruct_Metal"">Metal</LSTag> ou <LSTag Type=""Spell"" Tooltip=""Target_SummonConstruct_Stone"">Pedra</LSTag> construto."
Summon Clay Construct,Invocar Construto de Argila
Summons a shadow spirit of Fear that can hide in dim light or darkness as a bonus action.,Invoca um espírito sombrio do Medo que pode se esconder em luz fraca ou escuridão como uma ação bônus.
Slam,Soco
Hit a target.,Acertar um alvo.
Berserk Lashing,Lash de Berserk
"When a nearby creature damages you, retaliate with a slam and gain <LSTag Type=""Status"" Tooltip=""BERSERK_LASHING_SPEED"">Berserking Speed</LSTag>.","Quando uma criatura próxima lhe causar dano, retalie com um golpe e ganhe <LSTag Type=""Status"" Tooltip=""BERSERK_LASHING_SPEED"">Velocidade Berserker</LSTag>."
Clay Golem,Golem de Argila
Clay Golem,Golem de Argila
Summon Stone Construct,Invocar Construto de Pedra
Summon Metal Construct,Invocar Construto Metálico
Berserk Lashing,Lash de Berserk
"When a nearby creature damages you, retaliate with a slam.","Quando uma criatura próxima lhe causar dano, retribua com um golpe."
Heated Body,Corpo Aquecido
Deal [1] when a nearby creature lands a melee attack.,Causa [1] quando uma criatura próxima realiza um ataque corpo a corpo.
Metal Golem,Golem de Metal
Stone Golem,Golem de Pedra
Heated Body,Corpo Aquecido
Stone Lethargy,Lethargia de Pedra
Nearby enemies that start their turn near the construct lose their reaction and have their speed halved.,Inimigos próximos que começam seu turno perto do construto perdem sua reação e têm sua velocidade reduzida pela metade.
Stone Lethargy,Lethargia de Pedra
"Can't take reactions and <LSTag Tooltip=""MovementSpeed"">Movement speed</LSTag> is halved.","Não pode realizar reações e a <LSTag Tooltip=""MovementSpeed"">velocidade de movimento</LSTag> é reduzida pela metade."
Stone Lethargy: Aura,Lethargia de Pedra: Aura
"Enemies within [1] are inflicted with <LSTag Type=""Status"" Tooltip=""STONE_LETHARGY_HELPER"">Stone Lethargy Buildup</LSTag>.","Inimigos dentro de [1] são afetados por <LSTag Type=""Status"" Tooltip=""STONE_LETHARGY_HELPER"">Acúmulo de Lethargia de Pedra</LSTag>."
Stone Lethargy Buildup,Acúmulo de Letargia de Pedra
"Possibly afflicted with <LSTag Type=""Status"" Tooltip=""STONE_LETHARGY"">Stone Lethargy</LSTag> if it starts its turn near the source.","Possivelmente afligido por <LSTag Type=""Status"" Tooltip=""STONE_LETHARGY"">Lethargia de Pedra</LSTag> se começar seu turno perto da fonte."
Stone Lethargy Immune,Imune à Lethargia de Pedra
Immune to Stone Lethargy.,Imune à Letargia de Pedra.
"Call forth the spirit of a Stone construct that inflicts nearby enemies with <LSTag Type=""Status"" Tooltip=""STONE_LETHARGY"">Stone Lethargy</LSTag>.","Chame o espírito de um constructo de Pedra que inflige aos inimigos próximos <LSTag Type=""Status"" Tooltip=""STONE_LETHARGY"">Lethargia de Pedra</LSTag>."
"Call forth the spirit of a Clay construct that can retaliate against enemy attacks with a <LSTag Type=""Passive"" Tooltip=""BerserkLashing"">Berserk Lashing</LSTag>.","Chame o espírito de um constructo de Argila que pode retaliar contra ataques inimigos com um <LSTag Type=""Passive"" Tooltip=""BerserkLashing"">Golpe Berserker</LSTag>."
Call forth the spirit of a Metal construct that burns enemies for [1] when they land a melee attack.,Chame o espírito de um construto metálico que queima inimigos por [1] quando eles realizam um ataque corpo a corpo.
Clay Golem,Golem de Argila
Clay Golem,Golem de Argila
Metal Golem,Golem de Metal
Metal Golem,Golem de Metal
Stone Golem,Golem de Pedra
Stone Golem,Golem de Pedra
Berserking Speed,Velocidade Berserker
"<LSTag Tooltip=""MovementSpeed"">Movement speed</LSTag> is increased by [1].","A <LSTag Tooltip=""MovementSpeed"">velocidade de movimento</LSTag> é aumentada em [1]."
"Call forth the spirit of a Clay, Metal, Stone, or Flesh construct.","Chame o espírito de um construto de Argila, Metal, Pedra ou Carne."
Summon Flesh Construct,Invocar Construto de Carne
"Call forth the spirit of a Flesh construct that undergoes <LSTag Type=""Status"" Tooltip=""DISSOLVING_RAGE"">Dissolving Rage</LSTag> when below half of its maximum hit points.","Chame o espírito de um construto de Carne que passa por <LSTag Type=""Status"" Tooltip=""DISSOLVING_RAGE"">Fúria Dissolvente</LSTag> quando está abaixo da metade de seus pontos de vida máximos."
Dissolving Rage,Fúria Dissolvente
Dissolving Rage,Fúria Dissolvente
"Receive <LSTag Type=""Status"" Tooltip=""DISSOLVING_RAGE"">Dissolving Rage</LSTag> after taking damage that puts the entity below half of its maximum hit points.","Recebe <LSTag Type=""Status"" Tooltip=""DISSOLVING_RAGE"">Raiva Dissolvente</LSTag> após sofrer dano que coloca a entidade abaixo da metade de seus pontos de vida máximos."
"Takes [1] every turn. Has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>.<br><br><LSTag Tooltip=""MovementSpeed"">Movement speed</LSTag> is increased by [2].<br><br><LSTag Tooltip=""Resistant"">Resistant</LSTag> to non-magical physical damage.","Sofre [1] a cada turno. Tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>.<br><br>A <LSTag Tooltip=""MovementSpeed"">velocidade de movimento</LSTag> é aumentada em [2].<br><br>É <LSTag Tooltip=""Resistant"">Resistente</LSTag> a dano físico não mágico."
Flesh Golem,Golem de Carne
Steel Wind Strike,Golpe do Vento de Aço
Vanish into the wind and strike [1] different targets.,Desapareça no vento e ataque [1] alvos diferentes.
Fireworks,Fogos de Artifício
Steel Wind Strike (Forced Teleport),Golpe do Vento de Aço (Teleporte Forçado)
You will be forced to teleport next to each target. This version of the spell is useful if you have any auras that can affect enemies.,Você será forçado a se teletransportar para perto de cada alvo. Esta versão do feitiço é útil se você tiver alguma aura que possa afetar inimigos.
Steel Wind Strike (Optional Teleport),Golpe do Vento de Aço (Teleporte Opcional)
You will not be forced to teleport.,Você não será forçado a se teletransportar.
"Strike the target dealing a bonus [1]. If the attack lands, the target is sheathed in booming energy that deals [2] to them if they willingly move.","Atinga o alvo causando um bônus de [1]. Se o ataque for bem-sucedido, o alvo é envolto em energia vibrante que causa [2] a ele se se mover voluntariamente."
Maelstrom,Redemoinho
"A storm teeming with nature's fury.<br><br>Creatures starting their turn in the area possibly take [1] and are pulled towards the centre.<br><br>The area is <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Difficult Terrain</LSTag>.","Uma tempestade repleta da fúria da natureza.<br><br>Criaturas que começam seu turno na área podem sofrer [1] e são puxadas em direção ao centro.<br><br>A área é <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Terreno Difícil</LSTag>."
Maelstrom,Redemoinho
