en,pt-BR
"Fire a piece of ammunition from a ranged weapon or throw a weapon into the air. Hundreds of duplicates of the ammunition or weapon fall in a volley from above and then disappear, damaging creatures in a [1] radius area.","Dispare um projétil de uma arma de longo alcance ou jogue uma arma para o alto. Centenas de duplicatas do projétil ou da arma caem em uma salva de cima e depois desaparecem, causando dano a criaturas em uma área de [1] de raio."
Conjure Volley: Ammunition,Conjurar Chuva de Flechas: Munição
"Fire a piece of ammunition from a ranged weapon into the air. Hundreds of duplicates of the ammunition fall in a volley from above and then disappear, damaging creatures in a [1] radius area.","Dispare um projétil de uma arma de longo alcance para o ar. Centenas de duplicatas do projétil caem em uma salva de cima e depois desaparecem, causando dano a criaturas em uma área de raio [1]."
Conjure Volley: Bludgeoning Weapon,Conjurar Vôlei: Arma de Contusão
"Throw a weapon into the air. Hundreds of duplicates of the weapon fall in a volley from above and then disappear, damaging creatures within a [1] radius area.","Lance uma arma para o alto. Centenas de duplicatas da arma caem em uma salva de cima e depois desaparecem, causando dano a criaturas em um raio de [1]."
Conjure Volley: Slashing Weapon,Conjurar Chuva de Cortes: Arma Cortante
"Throw a weapon into the air. Hundreds of duplicates of the weapon fall in a volley from above and then disappear, damaging creatures within a [1] radius area.","Lance uma arma para o alto. Centenas de duplicatas da arma caem em uma salva de cima e depois desaparecem, causando dano a criaturas em um raio de [1]."
Conjure Volley: Piercing Weapon,Conjurar Vôlei: Arma Perfurante
"Throw a weapon into the air. Hundreds of duplicates of the weapon fall in a volley from above and then disappear, damaging creatures within a [1] radius area.","Lance uma arma para o alto. Centenas de duplicatas da arma caem em uma salva de cima e depois desaparecem, causando dano a criaturas em um raio de [1]."
Contagion,Contágio
"Touch a creature, causing them to be Poisoned and make Constitution Saving Throws at the end of its turns.","Toque uma criatura, fazendo com que ela fique Envenenada e realize Testes de Salvamento de Constituição no final de seus turnos."
"If creatures Poisoned have three successful saves, this spell ends. If creatures Poisoned have three failed saves, they are no longer Poisoned but suffer a random disease.","Se criaturas Envenenadas tiverem três salvamentos bem-sucedidos, este feitiço termina. Se criaturas Envenenadas tiverem três salvamentos falhos, elas não estarão mais Envenenadas, mas sofrerão uma doença aleatória."
Dawn,Aurora
Light of dawn shines down that damages any creature in its area or ends its turn in the light.,"A luz da aurora brilha, causando dano a qualquer criatura em sua área ou que termine seu turno na luz."
You can use an action to move the light [1].,Você pode usar uma ação para mover a luz [1].
Move Dawn,Mover Amanhã
Move the light up to [1].,Mova a luz para [1].
The light damages any creature that ends its turn in the light.,A luz causa dano a qualquer criatura que termina seu turno na luz.
Far Step,Passo Distante
Teleport to an unoccupied space you can see. You can teleport in this way again as a bonus action on your turns.,Teleporte para um espaço desocupado que você pode ver. Você pode teleportar-se dessa forma novamente como uma ação bônus em seus turnos.
Holy Weapon,Arma Sagrada
"Imbue a weapon with holy power. It becomes a magical weapon, emits light and deals an extra [1].","Imbuir uma arma com poder sagrado. Ela se torna uma arma mágica, emite luz e causa um dano extra de [1]."
"As a bonus action, you can cause the weapon to emit a burst of radiance, dealing [1] to creatures within [2] of you and possibly causing them to be <LSTag Type=""Status"" Tooltip=""BLINDED"">Blinded</LSTag>.","Como uma ação bônus, você pode fazer a arma emitir uma explosão de radiação, causando [1] a criaturas dentro de [2] de você e possivelmente fazendo com que elas fiquem <LSTag Type=""Status"" Tooltip=""BLINDED"">Cegas</LSTag>."
Holy Weapon: Burst of Radiance,Arma Sagrada: Explosão de Radiação
"Emit a burst of radiance from the weapon, possibly <LSTag Type=""Status"" Tooltip=""BLINDED"">Blinding</LSTag> creatures.","Emita uma explosão de radiação da arma, possivelmente <LSTag Type=""Status"" Tooltip=""BLINDED"">Cegando</LSTag> criaturas."
"Once this action is used, the <LSTag Type=""Spell"" Tooltip=""Target_HolyWeapon"">Holy Weapon</LSTag> spell ends.","Uma vez que esta ação é usada, o feitiço <LSTag Type=""Spell"" Tooltip=""Target_HolyWeapon"">Holy Weapon</LSTag> termina."
"Weapon deals an extra [1], becomes magical and emits light.","A arma causa [1] de dano extra, torna-se mágica e emite luz."
Negative Energy Flood,Inundação de Energia Negativa
"Send negative energy at a creature, dealing [1] if they aren't an undead. Targets killed by this damage rise up as a zombie at the start of your next turn and become hostile to all creatures. If the target is an undead, they gain [2] instead.","Envie energia negativa a uma criatura, causando [1] se ela não for um morto-vivo. Alvos mortos por esse dano ressurgem como um zumbi no início do seu próximo turno e se tornam hostis a todas as criaturas. Se o alvo for um morto-vivo, ele ganha [2] em vez disso."
This entity is prone to becoming a zombie.,Esta entidade é propensa a se tornar um zumbi.
"Gain <LSTag Tooltip=""TemporaryHitPoints"">temporary hit points</LSTag> equal to half of [1].","Ganhe <LSTag Tooltip=""TemporaryHitPoints"">pontos de vida temporários</LSTag> iguais à metade de [1]."
Raise Dead,Ressuscitar Mortos
Touch a creature that has died and return it to life with [1].,Toque uma criatura que morreu e a traga de volta à vida com [1].
"Coming back from the dead is an ordeal. The creature has a -4 penalty to all <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>, <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> and reduces by -1 after a long rest.","Voltar da morte é uma provação. A criatura tem uma penalidade de -4 em todas as <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>, <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> e reduz em -1 após um descanso longo."
"This entity was raised from the dead and receives a -[1] penalty to <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>, <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Esta entidade foi ressuscitada e recebe uma penalidade de -[1] em <LSTag Tooltip=""AttackRoll"">Testes de Ataque</LSTag>, <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Salvamento</LSTag>."
Rary's Telepathic Bond,Vínculo Telepático de Rary
"Forge a telepathic link among up to eight creatures with Intelligence scores higher than 2, psychically linking each creature to all the others.","Forje um vínculo telepático entre até oito criaturas com pontuações de Inteligência superiores a 2, ligando psicologicamente cada criatura a todas as outras."
"While linked, creatures have Advantage on Attack Rolls and Saving Throws that would include one another as targets.","Enquanto estiverem ligados, as criaturas têm Vantagem em Rolagens de Ataque e Testes de Resistência que as incluam como alvos."
"Bonded to the spellcaster and others. While linked, allied creatures have Advantage on Attack Rolls and Saving Throws against attacks and spells that would include them as targets.","Vinculado ao conjurador e outros. Enquanto estiverem ligados, criaturas aliadas têm Vantagem em Rolagens de Ataque e Testes de Resistência contra ataques e feitiços que as incluiriam como alvos."
Skill Empowerment,Aprimoramento de Habilidade
"Deepen a creature’s understanding of its own talent, granting it expertise in one skill, allowing it to add twice its proficiency bonus to <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> with the skill.","Aprofunde a compreensão de uma criatura sobre seu próprio talento, concedendo-lhe especialização em uma habilidade, permitindo que adicione o dobro do seu bônus de proficiência a <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> com a habilidade."
"The target must be proficient in the chosen skill and cannot already benefit from an effect that doubles its <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>.","O alvo deve ser proficiente na habilidade escolhida e não pode já se beneficiar de um efeito que dobre seu <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>."
Skill Empowerment: Acrobatics,Aprimoramento de Habilidade: Acrobacia
"Deepen a creature’s understanding of its own talent, granting it expertise in <LSTag Tooltip=""Acrobatics"">Acrobatics</LSTag>.","Aprofunde a compreensão de uma criatura sobre seu próprio talento, concedendo-lhe especialização em <LSTag Tooltip=""Acrobatics"">Acrobatics</LSTag>."
"Creature has expertise with Acrobatics <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","A criatura tem especialização em Acrobacias <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Skill Empowerment: Animal Handling,Aprimoramento de Habilidade: Manipulação de Animais
"Deepen a creature’s understanding of its own talent, granting it expertise in <LSTag Tooltip=""AnimalHandling"">Animal Handling</LSTag>.","Aprofunde a compreensão de uma criatura sobre seu próprio talento, concedendo-lhe especialização em <LSTag Tooltip=""AnimalHandling"">Manipulação de Animais</LSTag>."
"Creature has expertise with Animal Handling <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","A criatura tem especialização em Manipulação de Animais <LSTag Tooltip=""AbilityCheck"">Checks de Habilidade</LSTag>."
Skill Empowerment: Arcana,Aprimoramento de Habilidade: Arcana
"Deepen a creature’s understanding of its own talent, granting it expertise in <LSTag Tooltip=""Arcana"">Arcana</LSTag>.","Aprofunde a compreensão de uma criatura sobre seu próprio talento, concedendo-lhe especialização em <LSTag Tooltip=""Arcana"">Arcana</LSTag>."
"Creature has expertise with Arcana <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","A criatura tem proficiência em Arcana <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Skill Empowerment: Athletics,Aperfeiçoamento de Habilidade: Atletismo
"Deepen a creature’s understanding of its own talent, granting it expertise in <LSTag Tooltip=""Athletics"">Athletics</LSTag>.","Aprofunde a compreensão de uma criatura sobre seu próprio talento, concedendo-lhe especialização em <LSTag Tooltip=""Athletics"">Athletics</LSTag>."
"Creature has expertise with Athletics <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","A criatura tem especialização em Atletismo <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Skill Empowerment: Deception,Aprimoramento de Habilidade: Engano
"Deepen a creature’s understanding of its own talent, granting it expertise in <LSTag Tooltip=""Deception"">Deception</LSTag>.","Aprofunde a compreensão de uma criatura sobre seu próprio talento, concedendo-lhe especialização em <LSTag Tooltip=""Deception"">Enganação</LSTag>."
"Creature has expertise with Deception <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","A criatura tem especialização em Enganação <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Skill Empowerment: History,Empoderamento de Habilidade: História
"Deepen a creature’s understanding of its own talent, granting it expertise in <LSTag Tooltip=""History"">History</LSTag>.","Aprofunde a compreensão de uma criatura sobre seu próprio talento, concedendo-lhe especialização em <LSTag Tooltip=""History"">História</LSTag>."
"Creature has expertise with History <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","A criatura tem especialização em História <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Skill Empowerment: Insight,Aperfeiçoamento de Habilidade: Intuição
"Deepen a creature’s understanding of its own talent, granting it expertise in <LSTag Tooltip=""Insight"">Insight</LSTag>.","Aprofunde a compreensão de uma criatura sobre seu próprio talento, concedendo-lhe especialização em <LSTag Tooltip=""Insight"">Insight</LSTag>."
"Creature has expertise with Insight <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","A criatura tem especialização em Intuição <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Skill Empowerment: Intimidation,Aprimoramento de Habilidade: Intimidação
"Deepen a creature’s understanding of its own talent, granting it expertise in <LSTag Tooltip=""Intimidation"">Intimidation</LSTag>.","Aprofunde a compreensão de uma criatura sobre seu próprio talento, concedendo-lhe especialização em <LSTag Tooltip=""Intimidation"">Intimidation</LSTag>."
"Creature has expertise with Intimidation <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","A criatura tem especialização em Intimidação <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Skill Empowerment: Investigation,Aprimoramento de Habilidade: Investigação
"Deepen a creature’s understanding of its own talent, granting it expertise in <LSTag Tooltip=""Investigation"">Investigation</LSTag>.","Aprofunde a compreensão de uma criatura sobre seu próprio talento, concedendo-lhe especialização em <LSTag Tooltip=""Investigation"">Investigação</LSTag>."
"Creature has expertise with Investigation <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","A criatura tem perícia em Investigação <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Skill Empowerment: Medicine,Aprimoramento de Habilidade: Medicina
"Deepen a creature’s understanding of its own talent, granting it expertise in <LSTag Tooltip=""Medicine"">Medicine</LSTag>.","Aprofunde a compreensão de uma criatura sobre seu próprio talento, concedendo-lhe especialização em <LSTag Tooltip=""Medicine"">Medicine</LSTag>."
"Creature has expertise with Medicine <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","A criatura tem especialização em Medicina <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Skill Empowerment: Nature,Aprimoramento de Habilidade: Natureza
"Deepen a creature’s understanding of its own talent, granting it expertise in <LSTag Tooltip=""Nature"">Nature</LSTag>.","Aprofunde a compreensão de uma criatura sobre seu próprio talento, concedendo-lhe especialização em <LSTag Tooltip=""Nature"">Nature</LSTag>."
"Creature has expertise with Nature <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","A criatura tem especialização em Natureza <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Skill Empowerment: Perception,Aprimoramento de Habilidade: Percepção
"Deepen a creature’s understanding of its own talent, granting it expertise in <LSTag Tooltip=""Perception"">Perception</LSTag>.","Aprofunde a compreensão de uma criatura sobre seu próprio talento, concedendo-lhe especialização em <LSTag Tooltip=""Perception"">Perception</LSTag>."
"Creature has expertise with Perception <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","A criatura tem especialização em Percepção <LSTag Tooltip=""AbilityCheck"">Checks de Habilidade</LSTag>."
Skill Empowerment: Performance,Aprimoramento de Habilidade: Performance
"Deepen a creature’s understanding of its own talent, granting it expertise in <LSTag Tooltip=""Performance"">Performance</LSTag>.","Aprofunde a compreensão de uma criatura sobre seu próprio talento, concedendo-lhe especialização em <LSTag Tooltip=""Performance"">Performance</LSTag>."
"Creature has expertise with Performance <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","A criatura tem especialização em Performance <LSTag Tooltip=""AbilityCheck"">Checks de Habilidade</LSTag>."
Skill Empowerment: Persuasion,Aprimoramento de Habilidade: Persuasão
"Deepen a creature’s understanding of its own talent, granting it expertise in <LSTag Tooltip=""Persuasion"">Persuasion</LSTag>.","Aprofunde a compreensão de uma criatura sobre seu próprio talento, concedendo-lhe especialização em <LSTag Tooltip=""Persuasion"">Persuasion</LSTag>."
"Creature has expertise with Persuasion <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","A criatura tem especialização em Persuasão <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Skill Empowerment: Religion,Empoderamento de Habilidade: Religião
"Deepen a creature’s understanding of its own talent, granting it expertise in <LSTag Tooltip=""Religion"">Religion</LSTag>.","Aprofunde a compreensão de uma criatura sobre seu próprio talento, concedendo-lhe especialização em <LSTag Tooltip=""Religion"">Religião</LSTag>."
"Creature has expertise with Religion <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","A criatura tem especialização em Religião <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Skill Empowerment: Sleight of Hand,Empoderamento de Habilidade: Destreza com as Mãos
"Deepen a creature’s understanding of its own talent, granting it expertise in <LSTag Tooltip=""SleightOfHand"">Sleight of Hand</LSTag>.","Aprofunde a compreensão de uma criatura sobre seu próprio talento, concedendo-lhe especialização em <LSTag Tooltip=""SleightOfHand"">Sleight of Hand</LSTag>."
"Creature has expertise with Sleight of Hand <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","A criatura tem proficiência em Destreza com <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Skill Empowerment: Stealth,Aprimoramento de Habilidade: Furtividade
"Deepen a creature’s understanding of its own talent, granting it expertise in <LSTag Tooltip=""Stealth"">Stealth</LSTag>.","Aprofunde a compreensão de uma criatura sobre seu próprio talento, concedendo-lhe especialização em <LSTag Tooltip=""Stealth"">Furtividade</LSTag>."
"Creature has expertise with Stealth <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","A criatura tem especialização em Furtividade <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Skill Empowerment: Survival,Aperfeiçoamento de Habilidade: Sobrevivência
"Deepen a creature’s understanding of its own talent, granting it expertise in <LSTag Tooltip=""Survival"">Survival</LSTag>.","Aprofunde a compreensão de uma criatura sobre seu próprio talento, concedendo-lhe especialização em <LSTag Tooltip=""Survival"">Sobrevivência</LSTag>."
"Creature has expertise with Survival <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","A criatura tem especialização em Sobrevivência <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Steel Wind Strike,Golpe do Vento de Aço
"Flourish a melee weapon and then vanish to strike like the wind, dealing [1] up to five creatures.","Floresta uma arma corpo a corpo e então desapareça para atacar como o vento, causando [1] em até cinco criaturas."
Can teleport to a creature targeted by the Steel Wind Strike spell. ,Pode se teletransportar para uma criatura alvo do feitiço Golpe do Vento de Aço.
Steel Wind Strike: Teleport,Golpe de Vento de Aço: Teleportar
Teleport to a target of your Steel Wind Strike.,Teleporte-se para um alvo do seu Golpe do Vento de Aço.
Summon Draconic Spirit,Invocar Espírito Dracônico
"Call forth a draconic spirit that resembles a chromatic, gem, or metallic dragon that fights alongside you.","Convoque um espírito dracônico que se assemelha a um dragão cromático, de gema ou metálico que luta ao seu lado."
Summon Draconic Spirit: Chromatic,Invocar Espírito Dracônico: Cromático
Call forth a draconic spirit that resembles a chromatic dragon that fights alongside you.,Convoque um espírito dracônico que se assemelha a um dragão cromático que luta ao seu lado.
Summon Draconic Spirit: Gem,Invocar Espírito Dracônico: Joia
Call forth a draconic spirit that resembles a gem dragon that fights alongside you.,Convoque um espírito dracônico que se assemelha a um dragão de gema que luta ao seu lado.
Summon Draconic Spirit: Metallic,Invocar Espírito Dracônico: Metálico
Call forth a draconic spirit that resembles a metallic dragon that fights alongside you.,Convoque um espírito dracônico que se assemelha a um dragão metálico que luta ao seu lado.
Draconic Spirit,Espírito Dracônico
Rend,Renda
Chromatic Resistance,Resistência Cromática
"Choose to become <LSTag Tooltip=""Resistance"">Resistant</LSTag> to acid, cold, fire, lightning or poison damage.","Escolha se tornar <LSTag Tooltip=""Resistance"">Resistente</LSTag> a dano de ácido, frio, fogo, relâmpago ou veneno."
Chromatic Resistance: Acid,Resistência Cromática: Ácido
"Become <LSTag Tooltip=""Resistance"">Resistant</LSTag> to acid damage.","Fique <LSTag Tooltip=""Resistance"">Resistente</LSTag> a dano de ácido."
Chromatic Resistance: Cold,Resistência Cromática: Frio
"Become <LSTag Tooltip=""Resistance"">Resistant</LSTag> to cold damage.","Torne-se <LSTag Tooltip=""Resistance"">Resistente</LSTag> a dano de frio."
Chromatic Resistance: Fire,Resistência Cromática: Fogo
"Become <LSTag Tooltip=""Resistance"">Resistant</LSTag> to fire damage.","Fique <LSTag Tooltip=""Resistance"">Resistente</LSTag> a dano de fogo."
Chromatic Resistance: Lightning,Resistência Cromática: Raio
"Become <LSTag Tooltip=""Resistance"">Resistant</LSTag> to lightning damage.","Fique <LSTag Tooltip=""Resistance"">Resistente</LSTag> a dano de relâmpago."
Chromatic Resistance: Poison,Resistência Cromática: Veneno
"Become <LSTag Tooltip=""Resistance"">Resistant</LSTag> to poison damage.","Fique <LSTag Tooltip=""Resistance"">Resistente</LSTag> a dano de veneno."
Gem Resistance,Resistência a Gemas
"Choose to become <LSTag Tooltip=""Resistance"">Resistant</LSTag> to force, necrotic, psychic, radiant or thunder damage.","Escolha se tornar <LSTag Tooltip=""Resistance"">Resistente</LSTag> a dano de força, necrótico, psíquico, radiante ou trovão."
Gem Resistance: Force,Resistência a Gemas: Força
"Become <LSTag Tooltip=""Resistance"">Resistant</LSTag> to force damage.","Torne-se <LSTag Tooltip=""Resistance"">Resistente</LSTag> a dano de força."
Gem Resistance: Necrotic,Resistência a Gemas: Necrótica
"Become <LSTag Tooltip=""Resistance"">Resistant</LSTag> to necrotic damage.","Fique <LSTag Tooltip=""Resistance"">Resistente</LSTag> a dano necrótico."
Gem Resistance: Psychic,Resistência a Gemas: Psíquica
"Become <LSTag Tooltip=""Resistance"">Resistant</LSTag> to psychic damage.","Fique <LSTag Tooltip=""Resistance"">Resistente</LSTag> a dano psíquico."
Gem Resistance: Radiant,Resistência a Gemas: Radiante
"Become <LSTag Tooltip=""Resistance"">Resistant</LSTag> to radiant damage.","Fique <LSTag Tooltip=""Resistance"">Resistente</LSTag> a dano radiante."
Gem Resistance: Thunder,Resistência a Gemas: Trovão
"Become <LSTag Tooltip=""Resistance"">Resistant</LSTag> to thunder damage.","Torne-se <LSTag Tooltip=""Resistance"">Resistente</LSTag> a dano de trovão."
Swift Quiver,Flecha Rápida
Transmute your quiver so it produces an endless supply of nonmagical ammunition. You can use a bonus action to make two ranged weapon attacks.,Transmute seu aljava para que ela produza um suprimento infinito de munição não mágica. Você pode usar uma ação bônus para fazer dois ataques com armas de longo alcance.
"Can make two ranged weapon attacks as a <LSTag Tooltip=""BonusAction"">Bonus Action</LSTag>.","Pode fazer dois ataques com armas à distância como uma <LSTag Tooltip=""BonusAction"">Ação Bônus</LSTag>."
Make two ranged attacks with the equipped weapon.,Faça dois ataques à distância com a arma equipada.
Synaptic Static,Estática Sináptica
"Psychic energy explodes in an area, possibly causing creatures to subtract [1] from their <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>, <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and Constitution <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> to maintain concentration.","A energia psíquica explode em uma área, possivelmente fazendo com que criaturas subtraiam [1] de suas <LSTag Tooltip=""AttackRoll"">Rolagens de Ataques</LSTag>, <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> de Constituição para manter a concentração."
"<LSTag Type=""Image"" Info=""SoftWarning""/> Cannot affect creatures with an <LSTag Tooltip=""Intelligence"">Intelligence</LSTag> score of 2 or lower.","Não pode afetar criaturas com um <LSTag Tooltip=""Intelligence"">Intelligence</LSTag> de 2 ou menos."
Targets still take half damage and don't suffer any other effects.,Os alvos ainda recebem metade do dano e não sofrem nenhum outro efeito.
"[1] subtracted from <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>, <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and Constitution <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> to maintain concentration.","subtraído de <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>, <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> de Constituição para manter a concentração."
Temporal Shunt,Desvio Temporal
Prepare yourself to potentially vanish a creature to another point in time when they attempt to make an attack or cast a spell.,Prepare-se para potencialmente fazer uma criatura desaparecer para outro ponto no tempo quando ela tentar fazer um ataque ou lançar um feitiço.
The creature reappears in the space it was previously on the start of its next turn.,A criatura reaparece no espaço em que estava anteriormente no início de seu próximo turno.
Temporal Shunt,Desvio Temporal
Vanish a creature to another point in time when they attempt to make an attack or cast a spell.,Desapareça uma criatura para outro ponto no tempo quando ela tentar fazer um ataque ou lançar um feitiço.
The creature reappears in the space it was previously on the start of its next turn.,A criatura reaparece no espaço em que estava anteriormente no início de seu próximo turno.
"Vanish a creature when it casts a spell or makes an attack, causing the action to fail before it has any effect.","Desapareça uma criatura quando ela conjura um feitiço ou faz um ataque, fazendo com que a ação falhe antes de ter qualquer efeito."
"Vanish a creature, in addition to [1] other creature(s), when it casts a spell or makes an attack, causing the action to fail before it has any effect.","Desapareça uma criatura, além de [1] outra(s) criatura(s), quando ela lançar um feitiço ou fizer um ataque, fazendo com que a ação falhe antes de ter qualquer efeito."
Vanished to another point in time.,Desapareceu para outro ponto no tempo.
Shadow of Moil,Sombra de Moil
"Flame-like shadows wreathe your body, causing you to gain <LSTag Tooltip=""Resistance"">Resistance</LSTag> to radiant damage and become <LSTag Type=""Status"" Tooltip=""SNEAKING_HEAVILY_OBSCURED"">Heavily Obscured</LSTag> to others.","Sombras flamejantes envolvem seu corpo, fazendo com que você ganhe <LSTag Tooltip=""Resistance"">Resistência</LSTag> a dano radiante e se torne <LSTag Type=""Status"" Tooltip=""SNEAKING_HEAVILY_OBSCURED"">Fortemente Oculto</LSTag> para os outros."
"Whenever a creature within [1] hits you with an attack, the shadows lash out at that creature, dealing [2].","Sempre que uma criatura dentro de [1] te atingir com um ataque, as sombras atacam essa criatura, causando [2]."
"<LSTag Type=""Status"" Tooltip=""SNEAKING_HEAVILY_OBSCURED"">Heavily Obscured</LSTag> to others and <LSTag Type=""Status"" Tooltip=""RESISTANCE"">Resistant</LSTag> to radiant damage.","<LSTag Type=""Status"" Tooltip=""SNEAKING_HEAVILY_OBSCURED"">Fortemente Oculto</LSTag> para os outros e <LSTag Type=""Status"" Tooltip=""RESISTANCE"">Resistente</LSTag> a dano radiante."
Must have 25 gold to cast this spell.,É necessário ter 25 de ouro para lançar este feitiço.
Change your appearance to that of a tiefling.,Mude sua aparência para a de um tiefling.
Regenerate,Regenerar
"Touch a creature to stimulate its natural healing ability, regaining [1] and [2] at the start of its turns.","Toque uma criatura para estimular sua habilidade de cura natural, recuperando [1] e [2] no início de seus turnos."
"The target's severed body parts, if any, are also restored.","Os membros severados do alvo, se houver, também são restaurados."
Regains [1] per turn.,Recupera [1] por turno.
Teleport,Teletransporte
Instantly transport yourself and allied creatures or a single object within range to a destination you can see or have previously marked to return to.,Transporte instantaneamente você e criaturas aliadas ou um único objeto dentro do alcance para um destino que você pode ver ou que tenha marcado anteriormente para retornar.
Teleport: Creatures,Teletransporte: Criaturas
Instantly transport yourself and allied creatures to a destination you can see.,Transporte instantaneamente você e criaturas aliadas para um destino que você pode ver.
Teleport: Object,Teletransporte: Objeto
Instantly transport a single object within [1] of you.,Transporte instantaneamente um único objeto dentro de [1] de você.
Teleport: Destination,Teletransporte: Destino
"Choose your current location to return to through the <LSTag Type=""Spell"" Tooltip=""Shout_Teleport"">Teleport</LSTag> spell.","Escolha sua localização atual para retornar através do feitiço <LSTag Type=""Spell"" Tooltip=""Shout_Teleport"">Teleportar</LSTag>."
Instantly transport yourself and allied creatures to a destination you have previously marked to return to.,Transporte instantaneamente você e criaturas aliadas para um destino que você marcou anteriormente para retornar.
Chosen a location to teleport to.,Escolheu um local para se teletransportar.
Finger of Death,Toque da Morte
Send negative energy coursing through a creature. Humanoids killed by this spell can be risen as a zombie that is permanently under your command.,Envie energia negativa percorrendo uma criatura. Humanoides mortos por este feitiço podem ser ressuscitados como zumbis que ficam permanentemente sob seu comando.
Finger of Death: Zombie,Toque da Morte: Zumbi
"Raise a humanoid creature killed by your <LSTag Type=""Spell"" Tooltip=""Target_FingerOfDeath"">Finger of Death</LSTag> spell as a zombie.","Ressuscite uma criatura humanoide morta pelo seu feitiço <LSTag Type=""Spell"" Tooltip=""Target_FingerOfDeath"">Toque da Morte</LSTag> como um zumbi."
"This entity can raise a Humanoid killed by their <LSTag Type=""Spell"" Tooltip=""Target_FingerOfDeath"">Finger of Death</LSTag> spell.","Esta entidade pode ressuscitar um Humanoide morto pelo seu feitiço <LSTag Type=""Spell"" Tooltip=""Target_FingerOfDeath"">Toque da Morte</LSTag>."
"Strike an enemy with lightning. Four more bolts will leap from the target, electrifying as many as four other enemies within [1].","Atinja um inimigo com relâmpago. Quatro outros raios saltarão do alvo, eletrificando até quatro outros inimigos dentro de [1]."
