en,pt-BR
"[Before you is a simple bone sculpture, relatively new and lacking the sophistication of the altar of bones you've encountered thus far. Bits and pieces of fungus have been affixed throughout the sculpture, giving the display an even more unworldly look to it.<br><br>Preparing yourself for what is to come, you kneel before the fungus-covered bone shrine, muttering a prayer and commiting the simple altar in the name of the Dread Overlord.<br><br>As you reach out to touch the altar, you feel a fresh pulse of power resonating through the bones knocking you back lightly...]","Diante de você está uma simples escultura de ossos, relativamente nova e sem a sofisticação do altar de ossos que você encontrou até agora. Fragmentos de fungos foram afixados por toda a escultura, dando à exibição um aspecto ainda mais sobrenatural.<br><br>Preparando-se para o que está por vir, você se ajoelha diante do santuário de ossos coberto de fungos, murmurando uma oração e consagrando o simples altar em nome do Senhor Aterrorizante.<br><br>Ao estender a mão para tocar o altar, você sente um novo pulso de poder ressoando através dos ossos, fazendo você recuar levemente..."
"<b>Profane Blessing: Myconid Necromancy</b><br><br>Ancient necromancy in the altar of bones pours through you. A voice in your head booms, louder than any tempest, as the world darkens around you.<br><br><i>Beneath the ground, mycelium threads weave,<br>Where ancient secrets in darkness cleave.<br>Power found in fungal deep,<br>Binding souls in restless sleep.</i><br><br>And then... silence once again and the world returns. It was your patron, and He is pleased.<br><br>[Profane Blessing: You gain Mycelium Instructions, allowing you to unlock the Myconid's power to raise the dead through Fungal Infestation. Combine the instructions with a Soul Coin and a Blooming Drow Head.]","<b>Bênção Profana: Necromancia Myconid</b><br><br>A antiga necromancia no altar de ossos flui através de você. Uma voz em sua cabeça ressoa, mais alta do que qualquer tempestade, enquanto o mundo escurece ao seu redor.<br><br><i>Abaixo da terra, fios de micélio se entrelaçam,<br>Onde segredos antigos na escuridão se separam.<br>Poder encontrado nas profundezas fúngicas,<br>Vinculando almas em sono inquieto.</i><br><br>E então... silêncio mais uma vez e o mundo retorna. Era seu patrono, e Ele está satisfeito.<br><br>[Bênção Profana: Você ganha Instruções de Micélio, permitindo que você desbloqueie o poder do Myconid para levantar os mortos através da Infestação Fúngica. Combine as instruções com uma Moeda de Alma e uma Cabeça de Drow Florescendo.]"
Profane Blessing: Myconid Necromancy,"O poder profano reivindicou a Necromancia Myconid em seu nome profano. Os segredos sombrios desta arte são totalmente revelados a você.<br><br>Além de <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_Animate_SkeletalMage"">Ímã de Almas</LSTag> e <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_CommandUndead"">Exortar os Ressuscitados</LSTag>, você conhece os feitiços <LSTag Type=""Spell"" Tooltip=""Projectile_CursedTome_CurriculumofStrategy"">Currículo de Estratégia: Arte da Guerra</LSTag> e <LSTag Type=""Spell"" Tooltip=""Projectile_CursedTome_Dethrone"">Destronar</LSTag>, ambos os quais você pode lançar sem gastar <LSTag Tooltip=""WarlockSpellSlot"">Espaços de Feitiço de Bruxo</LSTag>.<br><br>Com <LSTag Type=""Passive"" Tooltip=""DreadOverlord_ShadowSpellSlots"">Necromancia Tharchiate</LSTag>, você conhece e pode lançar o feitiço <LSTag Type=""Spell"" Tooltip=""Target_Harm"">Dano</LSTag> usando um Espaço de Feitiço Sombrio de Nível 6."
"Your dedication of a bone altar to the Dread Overlord has gained you a page of Mycelium Instructions, allowing you to unlock the Myconid's power to raise the dead through <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_FungalInfestation"">Fungal Infestation</LSTag>. Combine the instructions with a Soul Coin and a Blooming Drow Head.","Sua dedicação de um altar de ossos ao <LSTag Type=""Passive"" Tooltip=""DreadOverlord_LORE_DreadOverlord"">Dread Overlord</LSTag> lhe rendeu uma página de Instruções de Micélio, permitindo que você desbloqueie o poder dos Myconids para levantar os mortos através de <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_FungalInfestation"">Infestação Fúngica</LSTag>. Combine as instruções com uma Moeda da Alma e uma Cabeça de Drow Florescente."
Corrupted Myconid Bloom,Florescimento Miceno Corrompido
"This was once the head True Soul Nere, twice corrupted. Use on a humanoid or beast corpse to raise myconid thralls.","Este foi uma vez o verdadeiro alma verdadeira Nere, duas vezes corrompido. Use em um cadáver de humanoide ou besta para ressuscitar servos myconid."
Profane Blessing: Covenant of Corpses,O poder profano corrompeu este artefato e reivindicou sua necromancia em seu nome profano.
"Your patron is thoroughly pleased with your commitment to spreading maleficence throughout the lands under His banner. Gain +[1] to Strength and your Night of the Living Dead undead add your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag> to their <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and damage.","Seu patrono está completamente satisfeito com seu compromisso em espalhar malevolência pelas terras sob Sua bandeira. Ganhe +[1] em Força e seus mortos-vivos da Noite dos Mortos-Vivos adicionam seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag> às suas <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e dano."
Profane Blessing: Covenant of Bones,O poder profano reivindicou a Aliança dos Ossos e a corrompeu em seu nome profano.
"The Dread Overlord has noticed your devotion to the Dread Citadel and has rewarded you for it. Gain +[1] to <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> and the skeletal <LSTag Type=""Passive"" Tooltip=""DreadOverlord_ImmuneToControlUndead"">Greater Undead</LSTag> under your command are tougher, gaining +[2] reduction to all damage types.","O Senhor do Medo notou sua devoção à Cidadela do Medo e o recompensou por isso. Ganhe +[1] em <LSTag Tooltip=""Teste de Resistência"">Teste de Resistência</LSTag> e o <LSTag Type=""Passive"" Tooltip=""DreadOverlord_ImmuneToControlUndead"">Maior Morto-Vivo</LSTag> sob seu comando é mais resistente, ganhando uma redução de +[2] em todos os tipos de dano."
Profane Blessing: Covenant of Spirits,Abençoando o Profano: Pacto dos Espíritos
"Your patron is impressed by your dedication to His cause and has appended a new covenant to your pact. Gain +[1] to Charisma and the shadow summons from <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_Haunt"">Invoke Spirit: Haunt</LSTag> now last until <LSTag Tooltip=""LongRest"">Long Rest</LSTag>.","Seu patrono está impressionado com sua dedicação à Causa Dele e adicionou um novo pacto ao seu acordo. Ganhe +[1] em Carisma e as sombras convocadas de <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_Haunt"">Invocar Espírito: Assombrar</LSTag> agora duram até <LSTag Tooltip=""LongRest"">Descanso Longo</LSTag>."
"[Before you is a macabre sculpture made of bones and flesh, sourced from Balthazar's many unidentified victims. Painted in fresh blood on one of the skulls is the symbol of the Order of the Dracolich - a draconic skull, winged and above a black keep.<br><br>Kneeling before the bone shrine you carefully perform a profane ritual, committing the macabre altar in the Dread Overlord's name. You recall what you have learned - through the <i>Forbidden Lore</i> taught by the dark necromancers of the Order of the Dracolich and your experience with these bone altars - and prepare yourself for what is to come.<br><br>As you reach out to touch the bone of the altar, you feel a pulse - a dark echo of power resonating through the bones...]","[À sua frente está uma escultura macabra feita de ossos e carne, oriunda das muitas vítimas não identificadas de Balthazar. Pintado em sangue fresco em um dos crânios está o símbolo da Ordem do Dracolich - um crânio dracônico, alado e acima de um castelo negro.<br><br>De joelhos diante do altar de ossos, você realiza cuidadosamente um ritual profano, consagrando o altar macabro em nome do Senhor Aterrorizante. Você se lembra do que aprendeu - através do <i>Conhecimento Proibido</i> ensinado pelos obscuros necromantes da Ordem do Dracolich e sua experiência com esses altares de ossos - e se prepara para o que está por vir.<br><br>Ao estender a mão para tocar o osso do altar, você sente um pulso - um eco sombrio de poder ressoando através dos ossos...]"
"<b>Profane Blessing: Covenant of Corpses</b><br><br>Ancient necromancy in the altar of bones pours through you. A voice in your head booms, louder than any tempest, as the world darkens around you.<br><br><i>A Covenant of Corpses, a solemn vow,<br>Bound by necromantic arts, here and now.<br>Undead limbs stir, with power anew,<br>To serve the master, the dark imbue.</i><br><br>And then... silence once again and the world returns. It was your patron, and He is pleased.<br><br>[Profane Blessing: You gain +1 to Strength and your Night of the Living Dead zombies gain your Proficiency Bonus to their attacks and damage.]","<b>Bênção Profana: Pacto dos Mortos</b><br><br>A antiga necromancia no altar de ossos flui através de você. Uma voz em sua cabeça ressoa, mais alta do que qualquer tempestade, enquanto o mundo escurece ao seu redor.<br><br><i>Um Pacto dos Mortos, um voto solene,<br>Vinculado por artes necromânticas, aqui e agora.<br>Extremidades mortas se agitam, com poder renovado,<br>Para servir ao mestre, o escuro imbuído.</i><br><br>E então... silêncio mais uma vez e o mundo retorna. Era seu patrono, e Ele está satisfeito.<br><br>[Bênção Profana: Você ganha +1 em Força e seus zumbis da Noite dos Mortos-Vivos ganham seu Bônus de Proficiência em seus ataques e dano.]"
"[Before you is an altar of bones, formed from the skulls of Thorm's ancestors. Painted in dried blood on one of the skulls is the symbol of the Order of the Dracolich - a draconic skull, winged and above a black keep.<br><br>Kneeling before the bone shrine you carefully perform a profane ritual, committing the macabre altar in the Dread Overlord's name. You recall what you have learned - through the <i>Forbidden Lore</i> taught by the dark necromancers of the Order of the Dracolich and your experience with these bone altars - and prepare yourself for what is to come.<br><br>As you reach out to touch the weathered bone of the altar, you feel a pulse - a faint of echo of power still resonating through the bones as if they remembered the ghastly rituals performed upon them long ago...]","[À sua frente está um altar de ossos, formado pelos crânios dos ancestrais de Thorm. Pintado em sangue seco em um dos crânios está o símbolo da Ordem do Dracolich - um crânio dracônico, alado e acima de uma fortaleza negra.<br><br>Ao se ajoelhar diante do santuário de ossos, você cuidadosamente realiza um ritual profano, consagrando o macabro altar em nome do Dread Overlord. Você se lembra do que aprendeu - através do <i>Conhecimento Proibido</i> ensinado pelos sombrios necromantes da Ordem do Dracolich e sua experiência com esses altares de ossos - e se prepara para o que está por vir.<br><br>Ao estender a mão para tocar o osso desgastado do altar, você sente um pulso - um leve eco de poder ainda ressoando através dos ossos como se eles se lembrassem dos rituais horripilantes realizados sobre eles há muito tempo...]"
"<b>Profane Blessing: Covenant of Bones</b><br><br>Ancient necromancy in the altar of bones pours through you. A voice in your head booms, louder than any tempest, as the world darkens around you.<br><br><i>A Covenant of Bones, now entwined,<br>To bend the wills of undeath kind.<br>Their bones now sealed by arcane might,<br>A legion forged by Endless Night.</i><br><br>And then... silence once again and the world returns. It was your patron, and He is pleased.<br><br>[Profane Blessing: You gain +1 to Saving Throws and the skeletal Greater Undead under your command gain +2 reduction to all damage types.]","<b>Benção Profana: Pacto dos Ossos</b><br><br>Antiga necromancia no altar dos ossos flui através de você. Uma voz em sua cabeça ressoa, mais alta do que qualquer tempestade, enquanto o mundo escurece ao seu redor.<br><br><i>Um Pacto dos Ossos, agora entrelaçado,<br>Para dobrar as vontades da espécie não-morta.<br>Seus ossos agora selados por poder arcano,<br>Uma legião forjada pela Noite Eterna.</i><br><br>E então... silêncio mais uma vez e o mundo retorna. Era seu patrono, e Ele está satisfeito.<br><br>[Benção Profana: Você ganha +1 em Testes de Resistência e os Mortos-Vivos Maiores esqueléticos sob seu comando ganham -2 de redução para todos os tipos de dano.]"
"[Before you hidden in the darkness of this shadow-cursed lands is an altar of bones, formed from the skulls of Harpers and Dark Justiciars that long ago fought for the soul of this town. Painted in dried blood on one of the skulls is the symbol of your order - a draconic skull, winged and flying above the Dread Citadel.<br><br>Kneeling before the bone shrine you carefully perform a profane ritual, committing the grim altar in the Dread Overlord's name. You recall what you have learned - through the <i>Forbidden Lore</i> taught by the dark necromancers of the Order of the Dracolich and your experience with these bone altars - and prepare yourself for what is to come.<br><br>As you reach out to touch the weathered bone of the altar, you feel a pulse - a faint of echo of power still resonating through the bones as if they remembered the ghastly rituals performed upon them long ago...]","[À sua frente, escondido na escuridão dessas terras amaldiçoadas pela sombra, está um altar de ossos, formado pelos crânios de Harpers e Justiciários Sombrios que lutaram há muito tempo pela alma desta cidade. Pintado em sangue seco em um dos crânios está o símbolo da sua ordem - um crânio dracônico, alado e voando acima da Cidadela do Terror.<br><br>De joelhos diante do santuário de ossos, você realiza cuidadosamente um ritual profano, consagrando o grimório em nome do Dread Overlord. Você se lembra do que aprendeu - através do <i>Conhecimento Proibido</i> ensinado pelos sombrios necromantes da Ordem do Dracolich e sua experiência com esses altares de ossos - e se prepara para o que está por vir.<br><br>Ao estender a mão para tocar o osso desgastado do altar, você sente um pulso - um leve eco de poder ainda ressoando através dos ossos como se eles se lembrassem dos rituais macabros realizados sobre eles há muito tempo...]"
"<b>Profane Blessing: Covenant of Spirits</b><br><br>Ancient necromancy in the altar of bones pours through you. A voice in your head booms, louder than any tempest, as the world darkens around you.<br><br><i>A Covenant of Spirits, now bound,<br>Where silence reigns without a sound.<br>Through shadowed woods and haunted glades,<br>Now march with you the ghostly Shades.</i><br><br>And then... silence once again and the world returns. It was your patron, and He is pleased.<br><br>[Profane Blessing: You gain +1 to Charisma and the shadow summons from Invoke Spirit: Haunt now last until Long Rest.]","<b>Bênção Profana: Pacto dos Espíritos</b><br><br>A antiga necromancia no altar de ossos flui através de você. Uma voz em sua cabeça ressoa, mais alta do que qualquer tempestade, enquanto o mundo escurece ao seu redor.<br><br><i>Um Pacto dos Espíritos, agora vinculado,<br>Onde o silêncio reina sem som.<br>Através de bosques sombrios e clareiras assombradas,<br>Agora marcham com você as Sombras espectrais.</i><br><br>E então... silêncio mais uma vez e o mundo retorna. Era seu patrono, e Ele está satisfeito.<br><br>[Bênção Profana: Você ganha +1 em Carisma e as invocações sombrias de Invocar Espírito: Assombrar agora duram até o Descanso Longo.]"
"This fungal undead can spread <LSTag Type=""Spell"" Tooltip=""MAG_GreenSporeCloud"">Bibberbang Spores</LSTag>, <LSTag Type=""Spell"" Tooltip=""MAG_BlackSporeCloud"">Timmask Spores</LSTag>, and <LSTag Type=""Spell"" Tooltip=""MAG_WhiteSporeCloud"">Haste Spores</LSTag>.","Este morto-vivo fúngico pode espalhar <LSTag Type=""Spell"" Tooltip=""MAG_GreenSporeCloud"">Esporos Bibberbang</LSTag>, <LSTag Type=""Spell"" Tooltip=""MAG_BlackSporeCloud"">Esporos Timmask</LSTag>, e <LSTag Type=""Spell"" Tooltip=""MAG_WhiteSporeCloud"">Esporos de Aceleração</LSTag>."
Libor Mortis: Forbidden Knowledge,Libor Mortis: Conhecimento Proibido
Libor Mortis: Forbidden Judgment,Libor Mortis: Julgamento Proibido
Libor Mortis: Forbidden Magnetism,<i>Libor Mortis</i>: Magnetismo Proibido
"You opened the Libor Mortis in an attempt to glean its secrets, gaining Forbidden Knowledge. Add +[1] to <LSTag Tooltip=""Wisdom"">Wisdom</LSTag> <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> and <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","Você abriu o Libor Mortis em uma tentativa de desvendar seus segredos, ganhando Conhecimento Proibido. Adicione +[1] a <LSTag Tooltip=""Wisdom"">Sabedoria</LSTag> <LSTag Tooltip=""SavingThrow"">Testes de Salvamento</LSTag> e <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
"You opened the Libor Mortis in an attempt to glean its secrets, gaining Forbidden Judgment. Add +[1] to <LSTag Tooltip=""Intelligence"">Intelligence</LSTag> <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> and <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","Você abriu o Libor Mortis na tentativa de desvendar seus segredos, ganhando Julgamento Proibido. Adicione +[1] a <LSTag Tooltip=""Intelligence"">Inteligência</LSTag> <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> e <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
"You opened the Libor Mortis in an attempt to glean its secrets, gaining Forbidden Magnetism. Add +[1] to <LSTag Tooltip=""Charisma"">Charisma</LSTag> <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> and <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","Você abriu o Libor Mortis em uma tentativa de desvendar seus segredos, ganhando Magnetismo Proibido. Adicione +[1] a <LSTag Tooltip=""Charisma"">Carisma</LSTag> <LSTag Tooltip=""SavingThrow"">Testes de Salvamento</LSTag> e <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Potion of Immolated Soul,Poção da Alma Imolada
The potion is hot to the touch as the soul trapped inside burns.,A poção está quente ao toque enquanto a alma aprisionada queima.
"Drink to gain <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_IMMOLATEDSOUL"">Immolated Soul</LSTag> and <LSTag Type=""Spell"" Tooltip=""Projectile_DreadOverlord_ImmolatedPhantasm"">Invoke Spirit: Immolation</LSTag>.","Beba para ganhar <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_IMMOLATEDSOUL"">Alma Imolada</LSTag> e <LSTag Type=""Spell"" Tooltip=""Projectile_DreadOverlord_ImmolatedPhantasm"">Invocar Espírito: Imolação</LSTag>."
Immolated Soul,"Uma alma imolada clama em agonia enquanto se transforma em um <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_Soulshield"">escudo de alma</LSTag>.<br><br>Fornece +[1] para <LSTag Tooltip=""ArmorClass"">Classe de Armadura</LSTag> até <LSTag Tooltip=""LongRest"">Descanso Longo</LSTag>."
"A soul cries in agony as it burns in dark fire, swirling around its tormentor.<br><br>The immolated phantasm deals [2] to melee attackers and provides +[1] to <LSTag Tooltip=""ArmorClass"">Armor Class</LSTag> until <LSTag Tooltip=""LongRest"">Long Rest</LSTag>.","Uma alma grita em agonia enquanto queima em fogo negro, girando ao redor de seu algoz.<br><br>O fantasma imolado causa [2] a atacantes corpo a corpo e fornece +[1] para <LSTag Tooltip=""ArmorClass"">Classe de Armadura</LSTag> até <LSTag Tooltip=""LongRest"">Descanso Longo</LSTag>."
Invoke Spirit: Immolation,"Você pode invocar um espírito do seu escudo da alma para infligir dano de fogo em um inimigo. O alvo deve fazer um <LSTag Type=""SavingThrow"" Tooltip=""DEXTERITY"">Teste de Resistência de Destreza</LSTag>. Se falhar, o alvo sofre [1] de dano de fogo e fica <LSTag Type=""Status"" Tooltip=""BURNING"">Queimando</LSTag> por [2] turnos. Se o alvo tiver sucesso, ele sofre metade do dano e não fica <LSTag Type=""Status"" Tooltip=""BURNING"">Queimando</LSTag>.<br><br><i>Escudo da Alma Potencializado:</i> O dano aumenta em [3]."
"Hurl the tormented soul swirling around you at enemies dealing [1] and creating a <LSTag Type=""Status"" Tooltip=""BURNING"">Burning</LSTag> surface on impact.","Lance a alma atormentada que gira ao seu redor contra os inimigos, causando [1] e criando uma <LSTag Type=""Status"" Tooltip=""BURNING"">Burning</LSTag> superfície ao impactar."
Cauldron of Immolation,Caldeirão da Imolação
This mystical cauldron was gifted to you by the Dread Overlord to torment souls in His dark fire. Combine with a Soul Coin and Alchemist's Fire to brew a Potion of Immolated Soul.,Este caldeirão místico foi presenteado a você pelo Senhor do Medo para atormentar almas em Seu fogo sombrio. Combine com uma Moeda de Alma e Fogo de Alquimista para preparar uma Poção de Alma Imolada.
[Technical: Sound Loop for Profane Blessing],[Technical: Loop de Som para O poder maligno corrompeu este artefato e reivindicou sua necromancia em seu nome profano.]
"[Tucked away near a gnarly cauldron is a freshly arranged altar of bones, formed from the skulls of Auntie Ethel's many victims. Painted in dried blood on one of the skulls is the symbol of your order - a draconic skull, winged and flying above the Dread Citadel.<br><br>Kneeling before the bone shrine you carefully perform a profane ritual, committing the grim altar in the Dread Overlord's name. You recall what you have learned - through the <i>Forbidden Lore</i> taught by the dark necromancers of the Order of the Dracolich and your experience with these bone altars - and prepare yourself for what is to come.<br><br>As you reach out to touch the bone of the altar, you feel a pulse - an echo of power resonating through the bones as if they remembered the hag's rituals performed upon them not long ago...]","[Escondido perto de um caldeirão retorcido está um altar de ossos recém-arranjado, formado pelos crânios das muitas vítimas da Tia Ethel. Pintado em sangue seco em um dos crânios está o símbolo da sua ordem - um crânio dracônico, alado e voando acima da Cidadela do Terror.<br><br>De joelhos diante do santuário de ossos, você realiza cuidadosamente um ritual profano, consagrando o sombrio altar em nome do Dread Overlord. Você se lembra do que aprendeu - através do <i>Conhecimento Proibido</i> ensinado pelos sombrios necromantes da Ordem do Dracolich e sua experiência com esses altares de ossos - e se prepara para o que está por vir.<br><br>Ao estender a mão para tocar o osso do altar, você sente um pulso - um eco de poder ressoando através dos ossos como se eles se lembrassem dos rituais da bruxa realizados sobre eles não muito tempo atrás...]"
"<b>Profane Blessing: Immolated Soul</b><br><br>Ancient necromancy in the altar of bones pours through you. A voice in your head booms, louder than any tempest, as the world darkens around you.<br><br><i>A potion swirls, a soul aglow,<br>Bound by necromancer's potent flow,<br>With Dark Flame's fury and torment anew,<br>A draught of Immolated Soul to brew.</i><br><br>And then... silence once again and the world returns. It was your patron, and He is pleased.<br><br>[Profane Blessing: You gain the Cauldron of Immolation, allowing you to brew a Potion of Immolated Soul. Combine with a Soul Coin and Alchemist's Fire.]","<b>Bênção Profana: Alma Imolada</b><br><br>A antiga necromancia no altar de ossos flui através de você. Uma voz em sua cabeça ressoa, mais alta do que qualquer tempestade, enquanto o mundo escurece ao seu redor.<br><br><i>Uma poção gira, uma alma brilhante,<br>Vinculada pelo fluxo potente do necromante,<br>Com a fúria da Chama Sombria e tormento novo,<br>Um elixir de Alma Imolada para preparar.</i><br><br>E então... silêncio mais uma vez e o mundo retorna. Era seu patrono, e Ele está satisfeito.<br><br>[Bênção Profana: Você ganha o Caldeirão da Imolação, permitindo que você prepare uma Poção de Alma Imolada. Combine com uma Moeda de Alma e Fogo de Alquimista.]"
Profane Blessing: Immolated Soul,Abençoando o Profano: Alma Imolada
Your patron is impressed by your dedication to His cause and has gifted you the Cauldron of Immolation. Combine with a Soul Coin and Alchemist's Fire to brew a Potion of Immolated Soul.,Seu patrono está impressionado com sua dedicação à Causa Dele e lhe presenteou com o Caldeirão da Imolação. Combine com uma Moeda da Alma e Fogo de Alquimista para preparar uma Poção de Alma Imolada.
"[Before you is a grim arrangement of bones, knitted together in a large sculpture. Skulls of long dead servants form the base of the grotesque display. Painted in dried blood on one of the skulls is a familiar symbol - a draconic skull, winged and above a black keep - of the Order of the Dracolich.<br><br>You approach the macabre altar with a mix of reverence and fear. With the <i>Forbidden Lore</i> taught to you by the Patriarchs of Disease of your order, you recall altars of bone erected by necromancers of antiquity in places brimming with necromantic potential. You kneel before the altar and mutter a simple prayer, commiting the morbid shrine in the name of the Dread Overlord.<br><br>As you reach out to touch the weathered bone of the altar, you feel a pulse - a faint of echo of power still resonating through the bones as if they remembered the profane rituals performed upon them long ago...","[À sua frente, há uma sombria disposição de ossos, entrelaçados em uma grande escultura. Crânios de servos há muito mortos formam a base da grotesca exibição. Pintado em sangue seco em um dos crânios está um símbolo familiar - um crânio dracônico, alado e acima de um castelo negro - da Ordem do Dracolich.<br><br>Você se aproxima do altar macabro com uma mistura de reverência e medo. Com o <i>Conhecimento Proibido</i> ensinado a você pelos Patriarcas da Doença de sua ordem, você se lembra de altares de ossos erguidos por necromantes da antiguidade em lugares repletos de potencial necromântico. Você se ajoelha diante do altar e murmura uma simples oração, dedicando o sagrado moribundo em nome do Dread Overlord.<br><br>Ao estender a mão para tocar o osso desgastado do altar, você sente um pulso - um leve eco de poder ainda ressoando através dos ossos, como se eles se lembrassem dos rituais profanos realizados sobre eles há muito tempo..."
"<b>Profane Blessing: Might of the Lich King</b><br><br>Ancient necromancy in the altar of bones pours through you. A voice in your head booms, louder than any tempest, as the world darkens around you.<br><br><i>Whispers echo through the halls,<br>Where shadowed power enthralls.<br>A power born of darkest night,<br>Bound by Death, now your might!</i><br><br>And then... silence once again and the world returns. It was your patron, and He is pleased.<br><br>[Profane Blessing: Gain +1 to Charisma and Strength and +1 to spell save DC and Attack Rolls.]","<b>Bênção Profana: Poder do Rei Lich</b><br><br>A antiga necromancia no altar de ossos flui através de você. Uma voz em sua cabeça ressoa, mais alta do que qualquer tempestade, enquanto o mundo escurece ao seu redor.<br><br><i>Sussurros ecoam pelos corredores,<br>Onde o poder sombrio encanta.<br>Um poder nascido da noite mais escura,<br>Vinculado à Morte, agora sua força!</i><br><br>E então... silêncio mais uma vez e o mundo retorna. Era seu patrono, e Ele está satisfeito.<br><br>[Bênção Profana: Ganhe +1 em Carisma e Força e +1 em CD de resistência a feitiços e Rolagens de Ataque.]"
Profane Blessing: Might of the Lich King,O poder profano: Poder do Rei Lich
"Your patron is impressed by your dedication to His cause and has rewarded you for it. Gain +1 to Charisma and Strength, and +[1] bonus to your spell save <LSTag Tooltip=""DifficultyClass"">DC</LSTag> and <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>.","Seu patrono está impressionado com sua dedicação à Causa Dele e o recompensou por isso. Ganhe +1 em Carisma e Força, e +[1] de bônus na sua dificuldade de resistência <LSTag Tooltip=""DifficultyClass"">DC</LSTag> e <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>."
"[Whispers, barely audible at first, darken your mind becoming louder and more insistent. You feel the presence of your patron as the world dissolves around you save for a leather-bound book. A chill overtakes you as your eyes flit across the words on the cover - <i>Libor Mortis</i>. Its pages open, revealing that additional text has appeared within...]<br><br><b>On Soul Harvest</b><br><br>...created by the evil lich Icarium the Black, the spell was one of the first he perfected during his many studies deep in the frontiers of Cormallen. He learned that by exerting his unholy will, he was able to bind the souls of his enemies into a swirling vortex of screaming spirits called a <i>Shield of Souls</i>.<br><br>[...]","[Sussurros, inicialmente quase inaudíveis, escurecem sua mente, tornando-se mais altos e insistentes. Você sente a presença de seu patrono enquanto o mundo se dissolve ao seu redor, exceto por um livro encadernado em couro. Um frio toma conta de você enquanto seus olhos percorrem as palavras na capa - <i>Libor Mortis</i>. Suas páginas se abrem, revelando que texto adicional apareceu dentro...]<br><br><b>Sobre a Colheita de Almas</b><br><br>...criado pelo lich maligno Icarium o Negro, o feitiço foi um dos primeiros que ele aperfeiçoou durante seus muitos estudos nas profundezas das fronteiras de Cormallen. Ele aprendeu que, ao exercer sua vontade profana, era capaz de aprisionar as almas de seus inimigos em um vórtice giratório de espíritos gritando chamado de <i>Escudo das Almas</i>.<br><br>[...]"
