en,pt-BR
Booyahg Bloodwell Vial,Frasco de Sangue de Booyahg
"Goblin spellcasters, or ""Booyahgs"" act as shamanistic healers for their tribe.","Os conjuradores goblins, ou ""Booyahgs"", atuam como curandeiros xamânicos para sua tribo."
Sorcerous Blood,Sangue de Feiticeiro
"Increase the <LSTag Tooltip=""DifficultyClass"">Difficulty Class</LSTag> of Spells and Conditions you apply by [1].","Aumente a <LSTag Tooltip=""DifficultyClass"">Classe de Dificuldade</LSTag> de Feitiços e Condições que você aplicar em [1]."
Goblin War Banner,Bandeira de Guerra Goblin
A small banner carried by a goblin into battle. It invigorates nearby allies with toxic energies.,Uma pequena bandeira carregada por um goblin em batalha. Ela revigora aliados próximos com energias tóxicas.
Warcry,Grito de Guerra
"When dealing damage with a weapon, deal an additional +1d4 damage.","Ao causar dano com uma arma, cause +1d4 de dano adicional."
Holy Symbol of Kelemvor,Símbolo Sagrado de Kelemvor
A small and ancient stone coin with the symbol of Kelemvor engraved on it.,Uma pequena e antiga moeda de pedra com o símbolo de Kelemvor gravado nela.
Balance the Scales,Equilibre as Escalas
"When dealing damage with a Spell or <LSTag Tooltip=""Cantrip"">Cantrip</LSTag>, deal an additional +1d4 damage.","Ao causar dano com um Feitiço ou <LSTag Tooltip=""Cantrip"">Cantrip</LSTag>, cause um dano adicional de +1d4."
Holy Symbol of Silvanus,Símbolo Sagrado de Silvanus
A smooth wooden token carved with the symbol of Silvanus on the front.,Um token de madeira lisa esculpido com o símbolo de Silvanus na frente.
Oak Father's Boon,Bônus do Pai Carvalho
"When healing a creature, restore an additional [1].","Ao curar uma criatura, restaure [1] adicional."
Balance of Harmony,Equilíbrio da Harmonia
This scale bears celestial symbols on one pan and fiendish symbols on the other.,Esta balança possui símbolos celestiais em um lado e símbolos demoníacos no outro.
Tome of Lost Knowledge,Tomos de Conhecimento Perdido
An ancient tome that's mostly illegible. The few pages that remain contain esoteric secrets few were meant to know.,Um tomo antigo que é em sua maioria ilegível. As poucas páginas que restam contêm segredos esotéricos que poucos deveriam conhecer.
"Gain <LSTag Type=""Spell"" Tooltip=""Target_Hex"">Hex</LSTag>. You may cast this Spell at the 1st level without expending a <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Ganhe <LSTag Type=""Spell"" Tooltip=""Target_Hex"">Hex</LSTag>. Você pode lançar este feitiço no 1º nível sem gastar um <LSTag Tooltip=""SpellSlot"">Espaço de Feitiço</LSTag>."
Triage Kit,Kit de Triagem
A collection of tools used for treating wounds in the field.,Uma coleção de ferramentas usadas para tratar ferimentos no campo.
Tend Injuries,Cuidar de Ferimentos
"<LSTag Type=""Spell"" Tooltip=""Target_Help"">Help</LSTag> a creature as a <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag>.","Ajude uma criatura como uma <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag>."
Portable Whetstone,Pedra de Afiar Portátil
A sharp stone used for keeping slashing and piercing weapons ready for battle.,Uma pedra afiada usada para manter armas cortantes e perfurantes prontas para a batalha.
Apply Whetstone,Aplicar Pedra de Amolar
"Sharpen your currently equipped, main-hand melee weapon, receiving a +1 bonus to <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and damage.","Aperfeiçoe sua arma de combate corpo a corpo equipada na mão principal, recebendo um bônus de +1 em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e dano."
Sharpened,"A criatura afetada tem <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> com armas de ataque corpo a corpo que causam <LSTag Tooltip=""DamageRoll"">Rolagens de Dano</LSTag> adicionais."
"Affected weapon has received a +1 bonus to <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and damage.","A arma afetada recebeu um bônus de +1 em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e dano."
Belt of Dwarvenkind,Cinto da Raça Anã
A well made thick leather belt with a square runic carving on the front.,"Um cinto de couro grosso bem feito, com uma entalhe rúnico quadrado na frente."
Dwarven Excellence,Excelência Anã
"A dwarf wearing this belt has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""Intimidation"">Intimidation</LSTag> and <LSTag Tooltip=""Persuasion"">Persuasion</LSTag> checks.","Um anão usando este cinto tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em testes de <LSTag Tooltip=""Intimidation"">Intimidação</LSTag> e <LSTag Tooltip=""Persuasion"">Persuasão</LSTag>."
Candle of Lawful Invocation,Candle of Lawful Invocation
A slender taper dedicated to various lawful deities.,Uma vela delgada dedicada a várias divindades da lei.
Holy Warmth,Aquecimento Sagrado
Infuse your weapon with light.,Imbuir sua arma com luz.
"When targeting a creature holding an object, they gain an additional 1st level <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Ao mirar em uma criatura segurando um objeto, ela ganha um <LSTag Tooltip=""SpellSlot"">Espaço de Feitiço</LSTag> adicional de 1º nível."
Efficient Quiver,Aljava Eficiente
Contains a small extradimensional space capable of holding more than the average quiver.,Contém um pequeno espaço extradimensional capaz de armazenar mais do que a aljava média.
Greatarrows,Grandes Flechas
"When you deal damage with a <LSTag Tooltip=""RangedWeaponAttack"">Ranged Weapon Attack</LSTag>, you have a chance to send your target flying backward by [1].","Quando você causar dano com um <LSTag Tooltip=""RangedWeaponAttack"">Ataque à Distância</LSTag>, você terá a chance de enviar seu alvo voando para trás por [1]."
Pearl of Power,Pérola do Poder
This seemingly normal pearl of average size and luster is a potent aid to all spellcasters.,"Esta pérola aparentemente normal, de tamanho e brilho médios, é uma poderosa ajuda para todos os conjuradores."
"Replenish an expended <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag> up to the 3rd level.","Reabasteça um <LSTag Tooltip=""SpellSlot"">Slot de Feitiço</LSTag> gasto até o 3º nível."
Wind Fan,Leque de Vento
An enchanted fan capable of creating a powerful burst of air.,Um leque encantado capaz de criar uma poderosa explosão de ar.
Hourglass of Distorted Perception,Ampulheta da Percepção Distorcida
The sands of time lie within.,As areias do tempo estão dentro.
Turn The Hourglass,Vire a Ampulheta
"Become <LSTag Type=""Status"" Tooltip=""HASTE"">Hastened</LSTag> for three turns.","Fique <LSTag Type=""Status"" Tooltip=""HASTE"">Acelerado</LSTag> por três turnos."
A powerful gem favored by wizards who prefer settling their arguments up close.,Uma poderosa gema favorecida por magos que preferem resolver suas disputas de perto.
"Attach the ruby to your main-hand melee weapon, allowing you to add your <LSTag Tooltip=""SpellcastingAbilityModifier"">Spellcasting Ability Modifier</LSTag> to all damage rolls made with it.","Anexe a rubi à sua arma corpo a corpo principal, permitindo que você adicione seu <LSTag Tooltip=""SpellcastingAbilityModifier"">Modificador de Habilidade de Magia</LSTag> a todas as rolagens de dano feitas com ela."
The trinket that grants this spell must stay on the spellcaster's person.,O objeto que concede este feitiço deve permanecer com o conjurador.
"Affected weapon has become magical, granting <LSTag Tooltip=""Proficiency"">Proficiency</LSTag> and utilizing its owners <LSTag Tooltip=""SpellcastingAbilityModifier"">Spellcasting Ability</LSTag> for <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and damage.<br><br>When multi-classing, your Spellcasting Ability is tied to the last class that you have added to your character.","A arma afetada se tornou mágica, concedendo <LSTag Tooltip=""Proficiency"">Proficiência</LSTag> e utilizando a <LSTag Tooltip=""SpellcastingAbilityModifier"">Habilidade de Magia</LSTag> de seu proprietário para <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e dano.<br><br>Ao multiclassar, sua Habilidade de Magia está ligada à última classe que você adicionou ao seu personagem."
"Your melee or ranged weapons become magical, granting <LSTag Tooltip=""Proficiency"">Proficiency</LSTag> and utilizing your <LSTag Tooltip=""SpellcastingAbilityModifier"">Spellcasting Ability</LSTag> for <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and damage.<br><br>When multi-classing, your Spellcasting Ability is tied to the last class that you have added to your character.","Suas armas corpo a corpo ou de longo alcance se tornam mágicas, concedendo <LSTag Tooltip=""Proficiency"">Proficiência</LSTag> e utilizando sua <LSTag Tooltip=""SpellcastingAbilityModifier"">Habilidade de Magia</LSTag> para <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e dano.<br><br>Ao multiclassar, sua Habilidade de Magia está ligada à última classe que você adicionou ao seu personagem."
Ruby of the War Mage (Melee),Rubi do Mago de Guerra (Corpo a Corpo)
"Your melee weapons become magical, granting <LSTag Tooltip=""Proficiency"">Proficiency</LSTag> and utilizing your <LSTag Tooltip=""SpellcastingAbilityModifier"">Spellcasting Ability</LSTag> for <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and damage.<br><br>When multi-classing, your Spellcasting Ability is tied to the last class that you have added to your character.","Suas armas corpo a corpo se tornam mágicas, concedendo <LSTag Tooltip=""Proficiency"">Proficiência</LSTag> e utilizando sua <LSTag Tooltip=""SpellcastingAbilityModifier"">Habilidade de Magia</LSTag> para <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e dano.<br><br>Ao multiclassar, sua Habilidade de Magia está ligada à última classe que você adicionou ao seu personagem."
Ruby of the War Mage (Ranged),Rubí do Mago da Guerra (À Distância)
"Your ranged weapons become magical, granting <LSTag Tooltip=""Proficiency"">Proficiency</LSTag> and utilizing your <LSTag Tooltip=""SpellcastingAbilityModifier"">Spellcasting Ability</LSTag> for <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and damage.<br><br>When multi-classing, your Spellcasting Ability is tied to the last class that you have added to your character.","Suas armas à distância se tornam mágicas, concedendo <LSTag Tooltip=""Proficiency"">Proficiência</LSTag> e utilizando sua <LSTag Tooltip=""SpellcastingAbilityModifier"">Habilidade de Magia</LSTag> para <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e dano.<br><br>Ao multiclassar, sua Habilidade de Magia está atrelada à última classe que você adicionou ao seu personagem."
Ruby of the War Mage,Rubi do Mago da Guerra
"Affected weapon has become magical, granting the wielder <LSTag Tooltip=""Proficiency"">Proficiency</LSTag> and utilizing their <LSTag Tooltip=""SpellcastingAbilityModifier"">Spellcasting Ability</LSTag> for <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and damage.<br><br>When multi-classing, your Spellcasting Ability is tied to the last class that you have added to your character.","A arma afetada se tornou mágica, concedendo ao portador <LSTag Tooltip=""Proficiency"">Proficiência</LSTag> e utilizando sua <LSTag Tooltip=""SpellcastingAbilityModifier"">Habilidade de Magia</LSTag> para <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e dano.<br><br>Ao multiclassar, sua Habilidade de Magia está ligada à última classe que você adicionou ao seu personagem."
Lens of Astute Observation,Lente de Observação Perspicaz
Holding the lens to your eye fills you with magical energy.,Segurar a lente contra o seu olho o enche de energia mágica.
Shielding Brooch,Broche Protetor
A turtle shaped brooch that protects whoever holds it.,Um broche em forma de tartaruga que protege quem o segura.
Forceful Deflection,"Quando uma <LSTag Tooltip=""RangedWeaponAttack"">Rolagem de Ataque à Distância</LSTag> é feita contra você, use sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reação</LSTag> para reduzir o dano em -1d12 mais seu <LSTag Tooltip=""AbilityModifier"">Modificador de Destreza</LSTag> e seus níveis em Monge. Se o dano for reduzido a zero, você pode devolver o projétil ao seu agressor."
Reduce damage taken from all melee attacks by 2.,Reduza o dano recebido de todos os ataques corpo a corpo em 2.
Docent,Docente
A small metal construct about 2 inches across studded with dragonshards.,Um pequeno construto metálico com cerca de 5 centímetros de diâmetro cravejado de fragmentos de dragão.
Professor Orb,Orbe do Professor
A sentient sphere with the personality of a scholar.,Uma esfera senciente com a personalidade de um erudito.
Soulbound Chain,Corrente Ligada à Alma
Whatever attaches to the end of this chain is magically bound until the next dawn.,O que quer que se prenda ao final desta corrente está magicamente atado até o próximo amanhecer.
Tome of Celestial Healing,Tomos de Cura Celestial
This tome outlines various healing magics.,Este tomo descreve várias magias de cura.
Serotonin Release,Liberação de Serotonina
"Once per turn, upon healing another creature, you gain three stacks of <LSTag Type=""Status"" Tooltip=""MAG_GISH_ARCANE_ACUITY"">Arcane Acuity</LSTag>.","Uma vez por turno, ao curar outra criatura, você ganha três cargas de <LSTag Type=""Status"" Tooltip=""MAG_GISH_ARCANE_ACUITY"">Arcane Acuity</LSTag>."
Mourningsteel Obol,Obol de Aço Lamentoso
"A worn coin made of mourningsteel, a metal formed below battlefields steeped in blood.","Uma moeda desgastada feita de aço luto, um metal formado abaixo de campos de batalha imersos em sangue."
Soldier's Boon,Bônus do Soldado
"Receive a +[1] bonus to weapon based <LSTag Tooltip=""MeleeWeaponAttack"">Attack Rolls</LSTag>.","Receba um bônus de +[1] em <LSTag Tooltip=""MeleeWeaponAttack"">Rolagens de Ataque</LSTag> com armas corpo a corpo."
Totem of Dread,Totem do Medo
"Whatever this is meant to represent, it is of great importance to the Illithid.","Seja lá o que isso representa, é de grande importância para os Ilithids."
"Upon becoming enraged or assuming a <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Wild Shape</LSTag>, gain <LSTag Type=""Status"" Tooltip=""JWL_Status_TotemDread"">Thirst for Dominance</LSTag> for [1] turns.","Ao ficar enfurecido ou assumir a forma de um <LSTag Type=""Spell"" Tooltip=""Shout_WildShape"">Wild Shape</LSTag>, ganhe <LSTag Type=""Status"" Tooltip=""JWL_Status_TotemDread"">Sede de Domínio</LSTag> por [1] turnos."
Thirst for Dominance,Sede de Domínio
"Affected creature has a bonus to <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attacks</LSTag> and damage equal to their <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>.","A criatura afetada tem um bônus em <LSTag Tooltip=""MeleeWeaponAttack"">Ataques com Arma Corpo a Corpo</LSTag> e dano igual ao seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>."
Corrupted Bloodwell Vial,Frasco de Sangue Corrompido
The blood in this vial is foul but powerful.,"O sangue neste frasco é imundo, mas poderoso."
"When damaged by a melee attack, your aggressor has a chance to become coated in <LSTag Type=""Status"" Tooltip=""ACID"">Acid</LSTag> for [1] turns.","Quando sofrer dano de um ataque corpo a corpo, seu agressor tem uma chance de ficar coberto em <LSTag Type=""Status"" Tooltip=""ACID"">Ácido</LSTag> por [1] turnos."
Houndmaster's Whistle,Apito do Mestre dos Cães
A metal whistle capable of producing a high pitched whistle used to draw the attention of nearby animals.,Um apito de metal capaz de produzir um assobio agudo usado para chamar a atenção de animais próximos.
Training Whistle,Apito de Treinamento
"The wielders summoned creatures within [1] receive <LSTag Type=""Status"" Tooltip=""JWL_Status_WhistleBeastBuff"">Attentive</LSTag>, granting them a +[2] bonus to their <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag>, <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>, and damage. Has no effect on Undead or Constructs.","As criaturas convocadas pelos portadores dentro de [1] recebem <LSTag Type=""Status"" Tooltip=""JWL_Status_WhistleBeastBuff"">Atentas</LSTag>, concedendo a elas um bônus de +[2] à sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag>, <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e dano. Não tem efeito em Mortos-Vivos ou Construtos."
Attentive,Atento
"Affected creature has a +[1] bonus to their <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag>, <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>, and damage.","A criatura afetada recebe um bônus de +[1] à sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag>, <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e dano."
Witch's Whistle,Apito da Bruxa
A whistle carved from bone. Its screeching sound seems to rouse the undead.,Um apito esculpido em osso. Seu som estridente parece despertar os mortos-vivos.
Banshee Wail,Lamento da Banshee
"The wielders summoned Undead creatures within [1] receive <LSTag Type=""Status"" Tooltip=""JWL_Status_WhistleWitchBuff"">Grave Touch</LSTag>, adding [2] to their attacks. This effect scales with your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>.","Os portadores que invocam criaturas Mortas-vivas dentro de [1] recebem <LSTag Type=""Status"" Tooltip=""JWL_Status_WhistleWitchBuff"">Toque Sepulcral</LSTag>, adicionando [2] aos seus ataques. Esse efeito escala com seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>."
Bag of Tricks,Saco de Truques
A bag is filled with small round balls. There is seemingly no bottom.,Uma bolsa está cheia de pequenas bolas redondas. Não parece haver fundo.
"Throw one of the balls inside the bag, creating a small smoke cloud that <LSTag Type=""Status"" Tooltip=""BLINDED"">Blinds</LSTag> and <LSTag Type=""Status"" Tooltip=""SNEAKING_HEAVILY_OBSCURED"">Heavily Obscures</LSTag> creatures within it.","Jogue uma das bolas dentro da bolsa, criando uma pequena nuvem de fumaça que <LSTag Type=""Status"" Tooltip=""BLINDED"">Cega</LSTag> e <LSTag Type=""Status"" Tooltip=""SNEAKING_HEAVILY_OBSCURED"">Fortemente Oculta</LSTag> criaturas dentro dela."
Mourningsteel War Banner,Bandeira de Guerra do Aço Lamentoso
"A cloth banner with a hilt made of mourningsteel, a metal formed below battlefields steeped in blood, made in remembrance to an unknown knight.","Uma bandeira de tecido com uma empunhadura feita de aço luto, um metal formado abaixo de campos de batalha imersos em sangue, feita em memória de um cavaleiro desconhecido."
Remember the Fallen,Lembre-se dos Caídos
"You gain a +[1] bonus to your <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Você ganha um bônus de +[1] na sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
Holy Symbol of Lolth,Símbolo Sagrado de Lolth
A small brooch proudly displaying the Spider Queen's emblem.,Um pequeno broche exibindo orgulhosamente o emblema da Rainha Aranha.
Spider's Kiss,Beijo da Aranha
"Successfully damaging a <LSTag Type=""Status"" Tooltip=""POISONED"">Poisoned</LSTag> creature with a melee attack guarantees a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>. Effect can only occur once per combat.","Dano bem-sucedido em uma criatura <LSTag Type=""Status"" Tooltip=""POISONED"">Envenenada</LSTag> com um ataque corpo a corpo garante um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>. O efeito só pode ocorrer uma vez por combate."
Holy Symbol of Moradin,Símbolo Sagrado de Moradin
A belt clasp emblazoned with the symbol of the dwarf god Moradin.,Um fecho de cinto adornado com o símbolo do deus anão Moradin.
Bulwark of the All-Hammer,"Quando você usar um dos seus Feitiços de <LSTag Type=""ActionResource"" Tooltip=""ChannelOath"">Canalizar Juramento</LSTag>, você ganha <LSTag Type=""Status"" Tooltip=""HEROISM"">Heroísmo</LSTag> por três turnos."
"Healing a creature has a 25% chance to apply <LSTag Type=""Status"" Tooltip=""SANCTUARY"">Sanctuary</LSTag> to them for 3 turns.","Curar uma criatura tem 25% de chance de aplicar <LSTag Type=""Status"" Tooltip=""SANCTUARY"">Santuário</LSTag> a ela por 3 turnos."
Magic Carpet,Tapete Mágico
You can show them the world.,Você pode mostrar a eles o mundo.
Ride the Carpet,Cavaleiro do Tapete
Harbin's Lucky Die,Dado da Sorte do Harbin
A seemingly ordinary gambling die that's said to bring good luck.,Um dado de jogo aparentemente comum que se diz trazer boa sorte.
Bad Luck Protection,Proteção contra Má Sorte
"When you roll a 1, 2, 3, or 4 on an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>, you reroll the die and use the higher result.","Quando você rolar um 1, 2, 3 ou 4 em uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag>, você rola o dado novamente e usa o resultado mais alto."
Belt of the Frost Giant,Cinto do Gigante do Gelo
Imbues its wearer with immense physical power.,Imbuir seu portador com imenso poder físico.
Bowl of Commanding Water,Tigela de Comando da Água
A basin 1 foot in diameter and about half as deep. It hums with magical energy.,Uma bacia de 1 pé de diâmetro e cerca de meio pé de profundidade. Ela zune com energia mágica.
Handy Haversack,Saco Prático
A backpack made up of several small extradimensional pockets.,Uma mochila composta por vários pequenos bolsos extradimensionais.
Your carrying capacity is increased to 500% of its base value.,Sua capacidade de carga é aumentada para 500% do seu valor base.
Eyes of Charming,Olhos Encantadores
Two magical lenses with accompanying frame.,Duas lentes mágicas com armação acompanhante.
Charming Stare,Olhar Encantador
"Place the lenses to your face attempting to <LSTag Type=""Status"" Tooltip=""CHARMED"">Charm</LSTag> up to 6 humanoids, preventing them from attacking you. You gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Charisma <LSTag Tooltip=""AbilityCheck"">Checks</LSTag> in dialogue.","Coloque as lentes em seu rosto tentando <LSTag Type=""Status"" Tooltip=""CHARMED"">Encantar</LSTag> até 6 humanoides, impedindo-os de atacá-lo. Você ganha <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em testes de Carisma <LSTag Tooltip=""AbilityCheck"">Checks</LSTag> em diálogos."
Badge of the Watch,Distintivo da Vigilância
A badge worn by high ranking guardsmen in Neverwinter. It's a long way from home.,Um distintivo usado por guardas de alta patente em Neverwinter. É uma longa jornada até casa.
Mimir,Mimir
"Also known as a speaking skull, this magical item acts as an encyclopedia to scholars in the outer planes.","Também conhecido como crânio falante, este item mágico atua como uma enciclopédia para estudiosos nos planos exteriores."
Stormy Ioun Stone,Pedra Ioun Tempestuosa
Verdant Ioun Stone,Pedra Ioun Verdejante
Roseate Ioun Stone,Pedra Ioun Rosada
Umbral Ioun Stone,Pedra Ioun Umbral
Scarlet Ioun Stone,Pedra Ioun Escarlate
Radiant Ioun Stone,Pedra Ioun Radiante
A small stone about the size of a fingernail dedicated to the god Ioun. It contains formidable power but is vulnerable to damage.,"Uma pequena pedra do tamanho de uma unha dedicada à deusa Ioun. Ela contém um poder formidável, mas é vulnerável a danos."
"Suffering a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> will temporarily render the Ioun Stone inert.","Sofrer um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> tornará temporariamente a Pedra Ioun inerte."
Suffering a critical hit has left the Ioun Stone temporarily inert.,Sofrer um golpe crítico deixou a Pedra Ioun temporariamente inerte.
Quiver of Elemental Chaos,Aljava do Caos Elemental
Each slot in this quiver is connected to a different elemental plane.,Cada compartimento nesta aljava está conectado a um plano elemental diferente.
Select Element,Selecionar Elemento
Select which elemental plane to pull arrows from.,Selecione de qual plano elemental puxar flechas.
Fire Arrows,Flechas Flamejantes
Frost Arrows,Flechas de Gelo
Lightning Arrows,Flechas Relâmpago
Poison Arrows,Flechas Venenosas
Elemental Arrows,Flechas Elementais
Elemental Arrows: Fire,Flechas Elementais: Fogo
Elemental Arrows: Frost,Flechas Elementais: Gelo
Elemental Arrows: Lightning,Setas Elementais: Raio
Elemental Arrows: Poison,Flechas Elementais: Veneno
"When making a <LSTag Tooltip=""RangedWeaponAttack"">Ranged Weapon Attack</LSTag>, deal additional Fire damage equal to your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>.","Ao fazer uma <LSTag Tooltip=""RangedWeaponAttack"">Rolagem de Ataque</LSTag> com uma <LSTag Tooltip=""RangedWeaponAttack"">Arma de Distância</LSTag>, cause dano adicional de Fogo igual ao seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>."
"When making a <LSTag Tooltip=""RangedWeaponAttack"">Ranged Weapon Attack</LSTag>, deal additional Frost damage equal to your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>.","Ao realizar uma <LSTag Tooltip=""RangedWeaponAttack"">Rolagem de Ataque</LSTag>, cause dano de Gelo adicional igual ao seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>."
"When making a <LSTag Tooltip=""RangedWeaponAttack"">Ranged Weapon Attack</LSTag>, deal additional Lightning damage equal to your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>.","Ao realizar uma <LSTag Tooltip=""RangedWeaponAttack"">Ataque à Distância</LSTag>, cause dano adicional de Relâmpago igual ao seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>."
"When making a <LSTag Tooltip=""RangedWeaponAttack"">Ranged Weapon Attack</LSTag>, deal additional Poison damage equal to your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>.","Ao fazer uma <LSTag Tooltip=""RangedWeaponAttack"">Rolagem de Ataque</LSTag>, cause dano adicional de Veneno igual ao seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>."
"Affected creature deals additional Fire damage when making a <LSTag Tooltip=""RangedWeaponAttack"">Ranged Weapon Attack</LSTag> equal to their <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>.","A criatura afetada causa dano adicional de Fogo ao realizar um <LSTag Tooltip=""RangedWeaponAttack"">Ataque com Arma à Distância</LSTag> igual ao seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>."
"Affected creature deals additional Frost damage when making a <LSTag Tooltip=""RangedWeaponAttack"">Ranged Weapon Attack</LSTag> equal to their <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>.","A criatura afetada causa dano adicional de Gelo ao realizar uma <LSTag Tooltip=""RangedWeaponAttack"">Rolagem de Ataque</LSTag> igual ao seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>."
"Affected creature deals additional Lightning damage when making a <LSTag Tooltip=""RangedWeaponAttack"">Ranged Weapon Attack</LSTag> equal to their <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>.","A criatura afetada causa dano adicional de Relâmpago ao realizar uma <LSTag Tooltip=""RangedWeaponAttack"">Ataque à Distância</LSTag> igual ao seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>."
"Affected creature deals additional Poison damage when making a <LSTag Tooltip=""RangedWeaponAttack"">Ranged Weapon Attack</LSTag> equal to their <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>.","A criatura afetada causa dano adicional de Veneno ao realizar uma <LSTag Tooltip=""RangedWeaponAttack"">Ranged Weapon Attack</LSTag> igual ao seu <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>."
Book of Many Spells,Livro de Muitos Feitiços
A thick leather-bound enchanted tome popular among up and coming wizards.,"Um tomo encantado encadernado em couro grosso, popular entre os magos em ascensão."
"<LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> made with Spells and <LSTag Tooltip=""Cantrip"">Cantrips</LSTag> gain a +[1] bonus.","<LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> feitas com Feitiços e <LSTag Tooltip=""Cantrip"">Truques</LSTag> ganham um bônus de +[1]."
Tome of Clear Thought,Tomos de Pensamento Claro
"Holding this tome relaxes the mind, preventing intrusive or distracting thoughts.","Segurar este tomo relaxa a mente, prevenindo pensamentos intrusivos ou distrativos."
Vitality Thief,Ladrão de Vitalidade
"On successfully damaging an enemy creature with a <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag>, there is a [1]% chance you restore a <LSTag Tooltip=""WarlockSpellSlot"">Warlock Spell Slot</LSTag>.","Ao causar dano com sucesso em uma criatura inimiga com um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque com Arma Corpo a Corpo</LSTag>, há uma chance de [1]% de você restaurar um <LSTag Tooltip=""WarlockSpellSlot"">Ponto de Feitiço de Bruxo</LSTag>."
Sea Serpent's Pin,Alfinete da Serpente do Mar
